Step	Time_elapsed
1	0.0
2	1582647073.5337374
3	1522.2407622337341
4	472.31372332572937
5	1835.6563923358917
6	420.63746404647827
7	945.7679994106293
8	467.85084891319275
9	613.8052668571472
10	733.0490052700043
11	518.761233329773
12	683.1190309524536
13	690.298184633255
14	436.8240315914154
15	500.1018261909485
16	774.798662185669
17	448.7596368789673
18	469.45898604393005
19	587.1144473552704
20	601.0879249572754
21	288.5563747882843
22	729.792557477951
23	664.3524556159973
24	1352.8339531421661
25	1407.6934659481049
26	1298.1601660251617
27	761.5780911445618
28	721.5383806228638
29	1431.0882024765015
30	716.7712557315826
31	601.6444799900055
32	432.83538579940796
33	703.8116090297699
34	728.1877567768097
35	608.4214537143707
36	1887.7373774051666
37	549.4234962463379
38	808.8099391460419
39	709.8592128753662
40	708.2961990833282
41	704.0044903755188
42	742.3629596233368
43	1074.6786477565765
44	424.57969999313354
45	900.5525765419006
46	1162.7225241661072
47	714.7425482273102
48	838.0530605316162
49	977.8864357471466
50	608.6120405197144
51	836.6511554718018
52	529.4200217723846
53	660.8661160469055
54	520.8288683891296
55	489.3359217643738
56	977.419750213623
57	510.43810844421387
58	491.7349843978882
59	1496.3592877388
60	501.7374141216278
61	611.1936073303223
62	587.5785777568817
63	711.9121444225311
64	753.6175673007965
65	1031.0783166885376
66	660.9891469478607
67	1118.4387521743774
68	739.0371527671814
69	2093.8502218723297
70	532.5619266033173
71	434.1342613697052
72	644.0919449329376
73	768.971088886261
74	476.7473056316376
75	722.0653548240662
76	464.6612162590027
77	516.8793997764587
78	742.7348091602325
79	574.1633040904999
80	951.8494822978973
81	595.0296490192413
82	476.5513188838959
83	766.4807288646698
84	969.5168144702911
85	470.2480173110962
86	465.06484293937683
87	689.6398470401764
88	562.1873879432678
89	656.2703022956848
90	810.0924022197723
91	674.6991105079651
92	389.62832045555115
93	332.356871843338
94	508.5598974227905
95	878.9121046066284
96	579.1689209938049
97	1593.223527431488
98	504.6942102909088
99	663.9335267543793
100	1676.7035195827484
101	681.9997396469116
102	1095.871141910553
103	1569.4451484680176
104	779.46209192276
105	1290.3300020694733
106	745.0308258533478
107	1208.108082294464
108	683.5429973602295
109	829.1214056015015
110	367.6328229904175
111	301.1392021179199
112	332.4886054992676
113	327.4385097026825
114	342.5016522407532
115	583.5303285121918
116	534.9497845172882
117	894.0007450580597
118	401.6298291683197
119	373.646196603775
120	266.6775715351105
121	470.89150166511536
122	389.3858046531677
123	323.3970251083374
124	350.55003237724304
125	382.91832637786865
126	184.3964192867279
127	453.2975924015045
128	115.27139282226562
129	176.17076468467712
130	364.9030282497406
131	463.6738934516907
132	211.2163918018341
133	258.81327986717224
134	280.9760992527008
135	239.4458088874817
136	424.0420718193054
137	262.9507188796997
138	425.4964110851288
139	504.4441373348236
140	425.7231547832489
141	513.2378981113434
142	236.96062707901
143	284.8834810256958
144	116.241854429245
145	503.45589423179626
146	546.3893628120422
147	450.823575258255
148	238.39044570922852
149	338.79024267196655
150	310.1021513938904
151	341.5070312023163
152	466.47297406196594
153	660.186553478241
154	256.4232106208801
155	813.811359167099
156	821.7425010204315
157	361.3954405784607
158	67.96443581581116
159	651.2032067775726
160	991.2331740856171
161	379.9106912612915
162	164.47396445274353
163	834.2032432556152
164	361.6244351863861
165	846.9231331348419
166	301.2535517215729
167	276.6632812023163
168	465.6426045894623
169	248.98254442214966
170	248.98254442214966
171	578.149656534195
172	791.4623186588287
173	278.9503903388977
174	196.98554611206055
175	310.1555550098419
176	445.2858955860138
177	722.7371616363525
178	426.97327995300293
179	164.56139636039734
180	280.69596552848816
181	325.82044434547424
182	403.3956458568573
183	392.9125392436981
184	423.39495182037354
185	299.31617617607117
186	352.48601722717285
187	497.4221897125244
188	279.71426939964294
189	243.50977444648743
190	393.5205957889557
191	300.6204161643982
192	319.9036502838135
193	252.86448097229004
194	537.2866179943085
195	354.104120016098
196	428.17017436027527
197	378.9770667552948
198	672.6869728565216
199	1025.2623445987701
200	357.3498351573944
201	104.63973307609558
202	341.6291661262512
203	256.1775677204132
204	351.50594449043274
205	404.93839144706726
206	97.28670358657837
207	164.89538741111755
208	648.7920281887054
209	122.78783369064331
210	675.628612279892
211	322.39173769950867
212	580.5076339244843
213	489.48484325408936
214	195.53927087783813
215	413.7847900390625
216	439.20918583869934
217	229.67460179328918
218	504.6344771385193
219	766.6498186588287
220	317.83008551597595
221	276.466091632843
222	743.5582752227783
223	702.9753186702728
224	512.434365272522
225	478.02813386917114
226	751.4831280708313
227	1009.1073234081268
228	526.4795677661896
229	713.5643677711487
230	502.8336579799652
231	577.9665763378143
232	560.1526050567627
233	1306.8813242912292
234	617.708215713501
235	526.7852773666382
236	774.7449762821198
237	942.7702662944794
238	607.487363576889
239	457.3704857826233
240	591.2696726322174
241	320.418377161026
242	224.7396981716156
243	310.06486105918884
244	336.2318196296692
245	532.1599102020264
246	264.7983148097992
247	217.527348279953
248	228.12487411499023
249	344.97818660736084
250	282.2811903953552
251	47.46200442314148
252	157.9856379032135
253	133.01314425468445
254	190.18928289413452
255	233.76314997673035
256	323.52053141593933
257	321.55115151405334
258	293.6513020992279
259	275.0070598125458
260	352.1726129055023
261	140.55596160888672
262	183.3033230304718
263	365.34462809562683
264	284.1705117225647
265	102.40974617004395
266	156.94918966293335
267	277.3814513683319
268	365.1014497280121
269	271.9542350769043
270	276.95063877105713
271	172.91455507278442
272	80.07504343986511
273	214.52919816970825
274	123.07240462303162
275	304.24564003944397
276	154.71399450302124
277	144.90872764587402
278	35.67052459716797
279	170.02402806282043
280	413.8944938182831
281	225.2877552509308
282	361.100218296051
283	279.7568953037262
284	225.81878352165222
285	214.23898696899414
286	205.50422739982605
287	146.0332477092743
288	418.73949575424194
289	333.7482032775879
290	198.87222933769226
291	149.53707265853882
292	173.33680200576782
293	178.49621176719666
294	187.39013743400574
295	310.3836979866028
296	191.9066059589386
297	134.5189414024353
298	281.1630754470825
299	272.36484384536743
300	130.95388340950012
301	402.9957437515259
302	335.59261178970337
303	204.2012596130371
304	238.64820528030396
305	180.04749417304993
306	201.33616042137146
307	283.1072955131531
308	116.43227767944336
309	368.65355801582336
310	150.051420211792
311	192.61182856559753
312	181.12828540802002
313	253.47610068321228
314	179.63994765281677
315	143.35444021224976
316	159.47193670272827
317	261.47051668167114
318	241.26479291915894
319	291.6658434867859
320	200.5349645614624
321	207.15086889266968
322	262.07761693000793
323	111.41276478767395
324	221.98745846748352
325	202.76876139640808
326	207.43590307235718
327	218.60205054283142
328	169.0194330215454
329	262.123263835907
330	160.2039930820465
331	146.65274906158447
332	218.23361158370972
333	105.82869338989258
334	246.20139026641846
335	209.97384667396545
336	244.65114879608154
337	331.09633207321167
338	239.16151928901672
339	407.3625383377075
340	210.21377182006836
341	160.99567580223083
342	207.78519129753113
343	274.17694187164307
344	286.3673996925354
345	126.27238845825195
346	269.6184639930725
347	210.3519368171692
348	136.7173933982849
349	51.708980321884155
350	170.3094823360443
351	320.80929613113403
352	203.61105942726135
353	155.04039549827576
354	85.55598044395447
355	145.50568866729736
356	219.0333697795868
357	276.9551832675934
358	253.87810587882996
359	270.4073328971863
360	285.36144495010376
361	340.8025252819061
362	228.88096690177917
363	169.6636152267456
364	277.0156080722809
365	171.9649465084076
366	203.17515206336975
367	172.68804001808167
368	162.17482089996338
369	211.61398673057556
370	171.30296277999878
371	243.51685047149658
372	303.07442355155945
373	145.88493037223816
374	88.98770332336426
375	230.26107716560364
376	267.68671584129333
377	185.41597366333008
378	172.6143400669098
379	196.984055519104
380	115.27471661567688
381	320.8516969680786
382	188.65831398963928
383	230.4217984676361
384	196.3608000278473
385	155.34849500656128
386	318.8051555156708
387	155.6063048839569
388	204.85216808319092
389	242.00998854637146
390	122.75716757774353
391	57.04789638519287
392	133.01090216636658
393	228.70068192481995
394	229.6246840953827
395	163.23368120193481
396	245.79167413711548
397	256.4594326019287
398	212.5754313468933
399	69.75861835479736
400	328.9692928791046
401	195.77591729164124
402	198.46136331558228
403	138.4624674320221
404	127.34234857559204
405	462.0794162750244
406	233.6943588256836
407	351.5586862564087
408	177.78037428855896
409	170.27959728240967
410	175.45274591445923
411	197.27176690101624
412	166.4245343208313
413	48.65934133529663
414	271.10042452812195
415	297.0536847114563
416	198.02388095855713
417	242.59092450141907
418	319.62791538238525
419	169.9266378879547
420	263.0525085926056
421	227.4660243988037
422	135.42942929267883
423	252.9922695159912
424	355.0543143749237
425	163.72098755836487
426	136.43522381782532
427	227.29998564720154
428	148.82353353500366
429	269.64548420906067
430	373.46340799331665
431	77.88770866394043
432	163.63873291015625
433	484.2636420726776
434	313.1694848537445
435	368.016907453537
436	215.0822081565857
437	208.14696645736694
438	266.9014587402344
439	128.25298690795898
440	162.53415369987488
441	230.20203852653503
442	241.44681310653687
443	262.1649615764618
444	178.53342294692993
445	187.9391269683838
446	280.40856862068176
447	268.2820851802826
448	151.9941065311432
449	227.60272192955017
450	371.470330953598
451	109.7571861743927
452	338.74451518058777
453	206.24739241600037
454	283.8329563140869
455	263.77668356895447
456	152.96740770339966
457	118.92156600952148
458	257.86730217933655
459	49.60194730758667
460	149.68045830726624
461	213.70108485221863
462	133.16891169548035
463	444.52754282951355
464	295.42539644241333
465	268.00871109962463
466	340.66940689086914
467	219.63033938407898
468	162.8438105583191
469	202.1375331878662
470	178.79225206375122
471	204.05782175064087
472	151.6902961730957
473	324.47112250328064
474	121.55983209609985
475	341.3279767036438
476	157.58147931098938
477	223.8033208847046
478	115.54208779335022
479	371.52920937538147
480	297.02587890625
481	195.55964708328247
482	193.31058955192566
483	275.588481426239
484	212.93120121955872
485	231.99423742294312
486	310.56293082237244
487	287.8204619884491
488	187.54852104187012
489	288.9379105567932
490	162.0253462791443
491	237.31961679458618
492	256.58958411216736
494	214.89395928382874
505	223.53287959098816
496	306.0914821624756
497	264.5589385032654
498	324.96032333374023
499	233.05142951011658
500	219.9811909198761
501	219.51472282409668
502	204.54713821411133
503	346.9370148181915
504	339.51264095306396
505	1582861127.628376
506	267.59401512145996
507	218.96130847930908
508	237.95847249031067
509	113.11043977737427
510	164.16698384284973
511	160.64606022834778
512	320.7025158405304
513	159.2570023536682
514	158.39463448524475
515	281.39743733406067
516	416.29651618003845
517	385.32701778411865
518	216.62142896652222
519	224.42796206474304
520	240.92460680007935
521	408.0289340019226
522	173.5135419368744
523	350.7868366241455
524	76.547523021698
525	152.63972926139832
526	106.82961392402649
527	334.5163805484772
528	247.43672442436218
529	91.19029998779297
530	204.4060504436493
531	216.2773129940033
532	338.7428922653198
533	255.15558195114136
534	244.74719142913818
535	357.323050737381
536	218.24557995796204
537	113.20202493667603
538	335.0233566761017
539	249.77642679214478
540	261.0824820995331
541	150.0409595966339
542	117.44431233406067
543	280.5471794605255
544	198.9129991531372
545	353.22575998306274
546	176.62573885917664
547	316.9322683811188
548	383.7869162559509
549	290.6655287742615
550	117.93912744522095
551	286.8543915748596
552	286.0229949951172
553	284.67397713661194
554	126.95804286003113
555	212.61806797981262
556	316.04881477355957
557	104.43158602714539
558	155.44142079353333
559	278.5699965953827
560	324.3754851818085
561	254.97576689720154
562	300.5560119152069
563	310.9645342826843
564	155.6692955493927
565	347.64449524879456
566	162.58533310890198
