Iteration_step	Porb	eccentricity	Wdisk	logQ	primary_mass	age	feh	secondary_mass	posterior_probability	acceptance_ratio	inital_orbital_period	initial_eccentricity	current_orbital_period	current_eccentricity	current_spin	delta_e	delta_p	bad_solution_flag	gsl_flag	
3	23.73819077091499	0.348430323229241	3.4494111674463803	7.304879989255534	0.9469873108534969	6.27148617111599	0.05225042745990399	0.5322068686996653	0.2310768918789276	0.09192034505148294	23.76211931074512	0.34894513676677286	23.738190771195956	0.3484303232351893	21.854758316006617	2.809663612879376e-10	5.9482974101854325e-12	False	False
5	23.73784315504395	0.3477381409080795	3.576727237672871	5.965402264170393	1.0159369159179188	5.6746803607580985	0.10443668719167515	0.5709565467458704	2.0947241842273527	0.6748877704362355	23.9208618292337	0.3482906246365851	23.64158975829829	0.33807306302564516	15.761059838865528	-0.09625339674565936	-0.009665077882434314	False	False
7	23.73783185803475	0.3473968391162246	3.476734600520034	6.050002548158031	1.0805616692096232	4.713127957680996	0.12595855097004355	0.6072756580958083	1.7192580553786536	0.3759450768616743	23.9699352700941	0.35633807383146704	23.737831858076643	0.34739683911744745	15.825221238717763	4.189359970041551e-11	1.2228551504733787e-12	False	False
11	23.737816394945483	0.34798233735932366	3.9627264533908755	5.607832227653111	0.8974000025437965	3.87074966758123	-0.27920094725834893	0.5043388014296136	3.07077781607376	0.6363916312773905	23.97398827002157	0.3572412809912395	23.737814544390158	0.3479822915638006	15.825209696260103	-1.8505553249781315e-06	-4.579552304040391e-08	False	False
12	23.73788971161664	0.3499960765440634	4.1289748394549335	6.276098305768135	0.991000708163978	5.095660997759067	0.13730964193423856	0.5569423979881557	0.45829895035704843	0.09497841722829231	23.860649320992696	0.35394667180152456	23.7378897141883	0.3499960766045678	15.825259809458869	2.571660218109173e-09	6.050437928450947e-11	False	False
13	23.73780054606073	0.3502661562532239	4.470680271575073	5.703074007520167	0.8578339579182266	3.4805514959361	-0.07255241324028755	0.4821026843500434	0.13059854043698182	0.02706539618597426	23.872003481042345	0.35547985400852183	23.737800545194848	0.3502661562438181	15.825200363463237	-8.658815886519733e-10	-9.405753953473095e-12	False	False
16	23.738032926805456	0.3474158068737527	2.717808962296943	5.556495559144099	0.9544891943943118	5.826108399571891	0.03127338157077458	0.5364229272496033	nan	1.071569232574661	nan	nan	23.738032926805456	0.3474158068737527	nan	nan	nan	False	True
17	23.738049245217496	0.34858053665371724	2.7542941133047334	5.8689578355477785	0.9879585234840482	4.350636642585917	0.09060804265048891	0.5552326901980351	nan	1.071569232574661	nan	nan	23.738049245217496	0.34858053665371724	nan	nan	nan	False	True
18	23.737912172997614	0.34935581443555813	2.5959004815305478	5.048232004766887	1.0114371599161334	4.3852941993534476	0.18981567183670867	0.568427683872867	nan	1.071569232574661	nan	nan	23.737912172997614	0.34935581443555813	nan	nan	nan	False	True
19	23.737935159265287	0.34887753557722134	3.376868925142317	5.39780527274999	1.1113017299765593	4.805587114915529	0.2885192425416411	0.6245515722468263	nan	1.071569232574661	23.85854018088684	0.34903278941905846	22.96998122703546	0.30924358855955447	nan	-0.7679539322298261	-0.03963394701766687	True	False
20	23.73796712497927	0.3506201095655104	2.668337519357597	5.845021882323225	1.1062361882666771	4.329255267701054	0.31847726376856866	0.6217047378058727	0.1894829313169424	0.03749006828750587	24.04558938963112	0.36298305146661436	23.737967126695516	0.35062010961369994	15.82531141779701	1.716244923954946e-09	4.818956345076231e-11	False	False
23	23.737958846610308	0.3504628635301962	2.25304140519191	5.05416626696637	0.9428739764364475	4.469679179196415	0.0018318991364701942	0.5298951747572835	nan	3.3238408438125018	23.737958846610308	0.3504628635301962	22.73965665062327	0.3058646987300517	nan	-0.9983021959870371	-0.0445981648001445	True	False
24	23.738075760114608	0.3477008626573608	3.6578314496615487	5.71118899501112	0.9675796671421676	4.702230353154519	0.08380017489405017	0.5437797729338982	nan	3.3238408438125018	nan	nan	23.738075760114608	0.3477008626573608	nan	nan	nan	False	True
25	23.738055816409627	0.3494821333773536	2.51732545874248	5.600593431773043	0.9404260911906668	6.441749086467639	-0.05310772934732828	0.5285194632491548	1.5009820362481594	0.40099687644745324	24.423648587754823	0.3727368945065294	23.738055815653315	0.34948213334692746	15.825370543768877	-7.56312346084087e-10	-3.0426161590213496e-11	False	False
26	23.73792445518281	0.3493171153891056	2.669035924298943	5.4676387028238524	1.1596397539173493	5.055738934812058	0.2272395198462065	0.6517175417015504	nan	0.40099687644745324	23.861106481156625	0.24212841643765654	23.412239871330087	0.2079915443144877	nan	-0.32568458385272336	-0.1413255710746179	True	False
27	23.73825010358828	0.3475419703598883	3.2760462684426273	5.468957056093295	0.9781677111452006	4.516915415024833	-0.019415527926876563	0.5497302536636028	0.6680254539575093	0.17846723941742423	24.30642459703018	0.3691790661553713	23.73822645992351	0.347541068654211	15.825484306615678	-2.3643664768258077e-05	-9.017056772919751e-07	False	False
28	23.737769689576346	0.34965539995202	2.967269067329023	5.546680409975468	1.0613698904264677	6.393095235883297	0.14308769968717477	0.5964898784196749	0.2221565764046282	0.05935053922643182	25.108044466325207	0.3945272231331463	23.737766058279817	0.3496391538803986	15.825177372186548	-3.631296529249539e-06	-1.6246071621373037e-05	False	False
29	23.738299669966562	0.3498334590426816	2.7327684488198756	5.589356563436104	1.0987950658418666	5.432569230028643	0.178958497564093	0.6175228270031291	nan	0.05935053922643182	23.738299669966562	0.3498334590426816	22.925270165383946	0.315613245956373	nan	-0.8130295045826159	-0.03422021308630857	True	False
30	23.738169578136176	0.3496828897661322	2.4560243251526184	5.420556099359115	1.1468955115469244	5.238444050447294	0.2909857671663434	0.6445552774893716	0.5507793010272465	0.14714418559991493	25.55258497522995	0.4078807878482627	23.738130141813212	0.34827983375289223	15.82542009454214	-3.94363229645478e-05	-0.0014030560132399783	False	False
31	23.738025450823937	0.3496567613033794	1.5843619662705972	5.856184215170345	1.0028059155327154	4.744244259326876	0.12554622286833428	0.5635769245293861	1.2442984589945754	0.3324222298305444	24.010333213943277	0.35957991366473846	23.73802545008145	0.34965676129142587	15.825350300054305	-7.424851844461955e-10	-1.1953549261534135e-11	False	False
32	23.738053851267438	0.34749833998804935	2.929731817900171	5.001167727024908	1.005518476821592	5.157252950108221	-0.15011910800792952	0.5651013839737347	nan	0.3324222298305444	nan	nan	23.738053851267438	0.34749833998804935	nan	nan	nan	False	True
33	23.73821825775475	0.34820218294081534	2.8905114173945035	5.2241733550410885	1.0422938303203266	4.618841590286463	-0.075586771983092	0.5857691326400236	nan	0.3324222298305444	24.408899113330577	0.3526612648333553	23.250393367617537	0.30237496852792717	nan	-0.48782489013721175	-0.04582721441288817	True	False
Iteration_step	Porb	eccentricity	Wdisk	logQ	primary_mass	age	feh	secondary_mass	posterior_probability	acceptance_ratio	inital_orbital_period	initial_eccentricity	current_orbital_period	current_eccentricity	current_spin	delta_e	delta_p	bad_solution_flag	gsl_flag	
2	23.737950801430387	0.3491534262130787	4.6438911252872614	6.84624892465258	0.9967460311270911	5.228232902255227	0.2371009368572686	0.5601712694934253	0.0	0.0	23.787489429119788	0.3503403350172947	23.737950801911445	0.3491534262226201	15.825300534607631	4.810587483916606e-10	9.541367695931058e-12	False	False
4	23.737782205061073	0.3484077655667559	3.5388469085069136	6.138356442110361	1.0795863727870325	5.647081126544129	0.33453682703626664	0.6067275415063124	1.2134809662254178	0.7282364163729219	23.964869965631777	0.3565026450942866	23.737782204094007	0.348407765545315	15.82518813606267	-9.670664269378904e-10	-2.144090460731718e-11	False	False
5	23.73776459990858	0.3498781872900692	3.9239235160418526	7.071872347782829	1.0581852788629065	5.476442217719158	0.16611054480707707	0.5947001267209535	0.1460955848971964	0.08767514955292405	23.78541505070194	0.35098691368883067	23.7377645993982	0.3498781872800822	15.825176399598805	-5.103792943828012e-10	-9.987011218015596e-12	False	False
6	23.73791963856469	0.3482542560305096	5.382371791853414	6.958814801922133	1.031687735585516	6.080941508621905	0.4120149794742469	0.5798085073990601	0.0	0.0	23.791765926384937	0.3494787798221149	23.737919637693164	0.3482542560162831	15.825279758462113	-8.715268506875873e-10	-1.4226453348697987e-11	False	False
