5.0	2.984155182973038e-06	5.263555229055283
5.055555555555555	2.6258254190065703e-06	5.263555253368686
5.111111111111111	2.310522981660679e-06	5.263555249831383
5.166666666666667	2.0330812589977384e-06	5.263555267704598
5.222222222222222	1.7889540326999735e-06	5.263555276596785
5.277777777777778	1.5741409827815727e-06	5.263555289829132
5.333333333333333	1.385122137505536e-06	5.263555295219367
5.388888888888889	1.2188001943877477e-06	5.263555309245585
5.444444444444445	1.0724497671481896e-06	5.26355532438303
5.5	9.436727269591321e-07	5.263555365583593
