Step	Time_elapsed
1	0.0
2	0.0
3	1582659872.7633002
4	2585.2015159130096
5	2835.866688013077
6	2835.866688013077
7	1810.7639706134796
8	1904.2898092269897
9	2463.527236700058
10	2178.108702659607
11	2047.2402138710022
12	975.3208389282227
13	3912.4812984466553
14	2561.604489803314
15	2352.881646633148
16	2518.3995809555054
17	2095.3255190849304
18	1639.7918875217438
19	2886.620373725891
20	1701.8281886577606
21	3431.7077407836914
22	3431.7077407836914
23	11157.137110233307
24	4683.197155952454
25	4683.197155952454
26	4683.197155952454
27	4683.197155952454
