Step	Time_elapsed
1	0.0
2	1582678714.6853778
3	1038.8828303813934
4	934.2574088573456
5	425.54256319999695
6	796.1324803829193
7	1498.4387845993042
8	620.8939235210419
9	892.7461814880371
10	614.9908881187439
11	858.8473465442657
12	1142.705449104309
13	994.1306049823761
14	772.9931123256683
15	1102.172520160675
16	737.1492474079132
17	703.6713750362396
18	571.1627013683319
19	879.06432056427
20	858.3880512714386
21	579.2910780906677
22	482.14959049224854
23	624.7490055561066
24	651.2308604717255
25	1126.557320356369
26	1020.5679612159729
27	584.0211186408997
28	665.7370505332947
29	897.2266719341278
30	595.0229315757751
31	961.0625302791595
32	447.25213074684143
33	742.3213996887207
34	785.0532853603363
35	881.4119815826416
36	846.2302992343903
37	630.0977766513824
38	901.907577753067
39	886.3432590961456
40	1212.9571316242218
41	695.4216666221619
42	755.6180415153503
43	622.690173625946
44	780.9296979904175
45	553.8834986686707
46	485.9485614299774
47	941.0893814563751
48	763.834276676178
49	512.0380311012268
50	365.51106548309326
51	583.7286288738251
52	518.669495344162
53	472.77397203445435
54	542.8305673599243
55	644.8264126777649
56	650.9323272705078
57	838.1055333614349
58	825.7618885040283
59	744.5066435337067
60	746.1851193904877
61	920.1765985488892
62	984.6839904785156
63	1349.6379556655884
64	856.6747543811798
65	932.2120699882507
66	915.2949323654175
67	613.4378674030304
68	1079.5767312049866
69	1083.4117274284363
70	1151.1806766986847
71	1088.0949921607971
72	955.6528491973877
73	839.6350584030151
74	901.858470916748
75	768.6912896633148
76	977.4687805175781
77	842.7721304893494
78	598.8805141448975
79	958.2822501659393
80	719.2076897621155
81	952.2154924869537
82	1087.7594039440155
83	1351.9830322265625
84	910.0824503898621
