percentile	age	logQ	Pspin	error	mass	feh
10	0.3324842333406794	6.339333933393339	8.70293437746682	0.001934377466819015	1.0018528126231454	-0.04125935701968257
12	0.38954785608821113	6.533453345334533	8.702317348830393	0.001317348830392362	1.1173671115794974	0.19410105628080812
15	0.4906734197993531	6.869286928692869	8.701015434435105	1.5434435104211275e-05	1.0229615678534754	-0.07116241409451474
17	0.5477218893313577	7.62046204620462	8.701167626068637	0.00016762606863629514	0.9176615101917417	-0.17876073359120684
20	0.7069734158080905	8.419041904190419	8.701015828292933	1.582829293234056e-05	1.0150133039579086	0.050231008917408254
