percentile	age	logQ	Pspin	error	mass	feh
3	0.33354488638889723	6.528292829282928	4.5177251153869715	0.0027251153869718436	1.0476513155261384	-0.28352352099567724
3.2	0.35500119387284634	6.804820482048205	4.515034943773606	3.494377360624412e-05	1.0279353244022074	-0.23993805155591053
3.3	0.40851036147720254	7.205400540054006	4.515237612507114	0.00023761250711462623	1.0534151665836846	-0.21525498773798965
3.5	0.499133827623922	7.162256225622563	4.515499279956908	0.0004992799569079054	1.0787007779658586	-0.28620072658148205
4	0.5368218836316931	6.86048604860486	4.51588450590615	0.0008845059061499683	1.1331187689438715	-0.266375182773115
