percentile	age	logQ	Pspin	error	mass	feh
2	0.303651467631892	6.671167116711671	6.754300704895761	0.0023007048957612852	0.9244161435149134	-0.3818557557320476
2.3	0.3824981719133339	6.338433843384339	6.753140312843494	0.0011403128434945842	1.0526078387460582	-0.2904131422206471
2.5	0.42768611189086103	6.996899689968997	6.753470804252943	0.0014708042529436582	0.9039916245892472	-0.45242839034983057
2.7	0.4584236433325461	6.499249924992499	6.752529980581591	0.0005299805815912606	0.9732321512857048	-0.4906557120990185
3	0.4790039180016137	6.924692469246924	6.7533406764301285	0.0013406764301286955	0.8739093422659349	-0.7956603591224024
