percentile	age	logQ	Pspin	error	mass	feh
4	0.23133774132119184	6.048604860486049	9.420517999075056	0.009517999075056238	1.0453592182154066	0.24277396037562465
4.2	0.2678415078962182	6.171257125712571	9.411184279424447	0.000184279424447098	0.9042173974766178	-0.149675435987974
4.3	0.2710427559573342	5.971317131713171	9.41273758296022	0.0017375829602208626	1.002879086930111	0.048186177538150216
4.5	0.2869832332181214	6.348634863486349	9.412353082292883	0.0013530822928835562	0.7783160224352856	-0.3671110280191553
10	0.7523951967779858	7.822382238223822	9.411144261377773	0.00014426137777334702	1.0342878210762274	0.48871583764251664
