Step	Time_elapsed
1	0.0
2	0.0
3	1582648844.9240935
4	1478.3766994476318
5	1518.348266839981
6	1409.6867649555206
7	1129.7569239139557
8	1640.9908950328827
9	1073.9020981788635
10	992.6678085327148
11	1341.9369065761566
12	976.0867848396301
13	3571.213748216629
14	1027.0203876495361
15	862.2264518737793
16	1014.4086270332336
17	1005.644314289093
18	769.6051352024078
19	1138.7806487083435
20	450.7130317687988
21	838.8724701404572
22	2312.238440513611
23	2647.429921388626
24	737.671450138092
25	1381.2107474803925
26	809.7178606987
27	1380.0479567050934
28	1575.9631521701813
29	849.9566037654877
30	664.3713066577911
31	661.1109981536865
32	661.1109981536865
33	649.4299631118774
34	574.5936367511749
35	1288.8655829429626
36	601.9013509750366
37	910.4915206432343
38	646.3497650623322
39	726.8289778232574
40	1053.5067460536957
41	1053.5067460536957
42	566.4365239143372
43	859.6234138011932
44	601.3250920772552
45	656.515061378479
46	1068.8161585330963
47	3922.3092250823975
48	936.2161755561829
49	601.2563872337341
50	1318.1247923374176
51	772.6480557918549
52	539.3458490371704
53	649.0142011642456
54	1678.822464466095
55	46261.00674033165
56	529.8565969467163
57	627.0857832431793
58	789.0068888664246
59	1035.0725212097168
60	700.2821650505066
61	531.6136417388916
62	631.9758262634277
63	631.9758262634277
64	970.671553850174
65	579.6588199138641
66	649.6931295394897
67	306.94003081321716
68	392.0628342628479
69	482.70734429359436
70	686.9427807331085
71	671.0619506835938
72	440.0910656452179
73	979.6912052631378
74	517.0716412067413
75	736.8566837310791
76	628.96302318573
77	657.2973725795746
78	98.87261819839478
79	905.3147211074829
80	791.5262577533722
81	715.6210825443268
82	952.4375152587891
83	539.7140469551086
84	478.19874811172485
85	2043.3900918960571
86	403.87948417663574
87	461.8059997558594
88	444.7437627315521
89	887.2207586765289
90	331.4953565597534
91	863.4620983600616
92	538.4586718082428
93	972.5021200180054
94	643.6926591396332
95	388.53250789642334
96	644.3987553119659
97	895.5458381175995
98	593.1703815460205
99	609.0432832241058
100	1830.3072082996368
101	745.3769016265869
102	590.709438085556
103	1964.540800333023
104	617.2864303588867
105	617.2864303588867
106	1180.2046904563904
107	841.1308059692383
108	943.1043770313263
109	943.1043770313263
110	943.1043770313263
111	609.280758857727
112	593.284862279892
113	593.284862279892
114	654.6730864048004
115	634.4349751472473
116	1711.6095049381256
117	1332.028256893158
118	693.513899564743
119	693.513899564743
120	693.513899564743
121	817.2161014080048
122	781.3966591358185
123	2781.5627069473267
124	1206.1244947910309
125	486.65697479248047
126	982.0327258110046
127	720.941187620163
128	476.90144324302673
129	1161.7890362739563
130	800.991003036499
131	689.236665725708
132	529.240602016449
133	621.4504013061523
134	434.28102946281433
135	630.6384387016296
136	319.44922065734863
137	844.3822326660156
138	854.0457599163055
139	670.2403380870819
140	497.73524713516235
141	646.0923893451691
142	238.78577065467834
143	1244.007657289505
144	442.70352387428284
145	405.3200876712799
146	689.7370233535767
147	485.51786947250366
148	1041.2722499370575
149	387.8461060523987
