Iteration_step	age	teff_primary	feh	Pdisk	logQ	
1	-0.023988290860354533	5923.272793175568	0.1305141736782513	4.401934907620451	7.79453076536223	5.266382534943263
2	1.5025450262533797	5718.129748604781	0.04368393078855581	4.618836490121081	7.6479697791548995	5.266382569703174
3	-3.26592864276801	5851.950216097203	0.10089540636632702	4.612303397784676	7.382193956303045	0.0
4	-0.5461532749042519	5711.743215659578	-0.027600666880350812	4.478495530677923	7.571140053172068	0.0
8	2.162248197383999	5988.701238850993	0.08335396807324333	4.358592544726332	7.502895635410181	5.266382518327318
9	1.9670861091983485	6040.153593729653	0.09550893766221498	4.375478466886608	7.8047797389911535	5.26638259093523
10	2.6812428239679855	6026.16660401761	0.23685566686862256	4.647000754923573	7.441671265418517	nan
14	6.327994008635081	6059.452125866132	-0.05597729631045286	4.712370172458458	8.041000032954756	nan
15	6.276032552440188	6280.363998525028	0.016807570786533	4.683032745252048	8.11474193353798	nan
16	5.667387523552426	6199.106321823353	-0.11267774302800196	4.648082461860652	8.084458542272742	nan
17	5.860549516515312	6334.659004586569	-0.3379556289916701	4.589832635580476	8.323280079597678	nan
19	6.334308198456728	6320.5910311973485	-0.04020684526100707	4.8197268438463885	8.265966474386103	nan
20	5.701240676776926	6307.742514250721	-0.11633658478003857	4.509861240423942	8.012276432710543	nan
21	3.585100704545791	6275.615140870121	-0.2336767829665763	4.560863134131154	7.81535131343642	5.266382500125369
22	5.462343478577189	6112.717816348619	0.02778368070272008	4.4786564410578915	7.751874485599097	nan
24	6.905506861906594	6172.206839028546	-0.44779895476493403	4.604530070860034	8.191897540150002	5.266382570212241
25	4.455441903913233	6234.659801282824	-0.341109538673754	4.729645449717985	8.192617739599394	5.266383679755736
27	4.999389733748156	6310.526420362095	-0.27415170637603214	4.673950886300063	8.671521352399424	5.266382008459198
31	4.98521310882666	6268.552254752888	-0.39555396784202934	4.52231291339655	9.127360616942	9.087427507900037
32	6.701981442283346	6474.647102180041	-0.5817924759517907	4.661894413766046	9.237523027264727	nan
34	4.661006528073386	6331.67935316749	-0.4069917740296112	4.147824174619713	8.980600648187458	7.812695067353352
36	6.438732598870593	6201.678211228997	-0.30205224212116755	4.340894477959258	8.676674406998533	5.2663829339168835
38	-0.5692802182309231	6240.570046870281	-0.4094239179978718	4.803044823476557	8.887915976710438	7.860822531966408
39	3.032137099611534	6395.166208366825	-0.5710643507731772	4.568260621874601	8.5062493619401	6.5186606213551626
40	4.701733513164532	6138.020927847772	-0.4756627442108274	4.423109758439738	8.809012705002447	8.752602133702938
41	3.751794959544818	6439.8180739132895	-0.47792188755857895	4.543859630129342	8.874661656728497	7.395250934776545
42	-0.4353644745402909	6225.305938691134	-0.5116055199199008	4.6031768075535195	8.640321538657764	7.395250934776545
43	1.7253748228293035	6260.761209807429	-0.5122451618326789	4.461536818253034	8.848866762215756	9.129390882134055
44	2.2191693887810957	6468.8444687742685	-0.41810276942558444	4.6649107312670335	9.024902409009021	8.029519943934615
45	2.958879081566237	6342.803734916102	-0.5008522298026533	4.6525280198218955	8.584905147493615	6.8612947794475705
46	5.127481703360187	6172.001854959349	-0.44156777329228675	4.69661578740236	8.973636132192475	9.205101052193456
47	0.1592950439488452	6268.82175043484	-0.4352970473310165	4.535720672704541	8.5095347560202	1.7698180183970367
48	3.5153104014492107	6047.427736590894	-0.49504209201951366	4.551399578780046	8.971671636628866	11.221216625408143
49	2.8036818899280864	6060.693975380962	-0.37061336580944215	4.570059581475521	9.00172539052484	10.60928650422027
51	1.8880699452365255	6431.914746121934	-0.2740672681481902	4.351288155778261	8.93805846695375	6.834872045534133
52	-2.5802310862127613	6318.8113233361455	-0.32333759729316885	4.490326222686466	8.78282492159825	6.834872045534133
53	3.595584895220604	6333.078800320282	-0.36630471087192273	4.278035292432729	8.959085037606975	8.002474629621563
54	3.181080794026261	6390.336225859555	-0.2895646879637821	4.410805469653637	8.727847884841042	6.0605664445864385
55	2.3945670511538433	6231.047910007379	-0.29764161922078014	4.4578224177894485	9.036508573696489	9.231867905398211
56	0.3219687322755522	6395.9024326369245	-0.3458903303304644	4.407366711312641	8.498144737681073	2.8055499521647644
57	2.979733189433527	6434.2489251071365	-0.26224074311909024	4.514494242894422	8.994089491553751	7.041534146165291
58	4.642843698354058	6640.03269752158	-0.1776249097936807	4.25798459394201	8.89455585211149	nan
59	1.5884552188663323	6322.61188928669	-0.3837516019243199	4.330723456932009	8.911684657453728	8.11718875532165
60	0.8461607864040199	6596.6735092021545	-0.4543562220977859	4.399654576163551	8.994202026154246	4.06753961926741
61	0.4778624155581839	6443.734220372974	-0.019738949630669356	4.454698235212694	9.068582358039079	nan
62	3.49251717121233	6327.914480004123	-0.2476292134224544	4.511727013352054	8.885876326968312	6.821388495500461
63	1.8550768113199227	6615.053447977281	-0.29940011683833007	4.571814583803401	9.1688089645136	5.266382534454908
64	6.915389209524458	6325.581713559906	-0.3301927886766184	4.503489233179927	8.972775150729573	nan
65	6.399535259881476	6213.917923527772	-0.40853496886655094	4.470101101473433	8.721262940221763	6.363315996535068
66	1.8636895211936906	6436.4930479473815	-0.19258322601836908	4.349183069105853	8.977695643702344	6.40323697375434
67	2.658991895266153	6373.594621304506	-0.3339329584256716	4.376241646068755	8.872106185576726	7.419409066487346
68	7.379760365856644	6376.536985008515	-0.15673951469802955	4.338878450613714	9.113975679760385	nan
69	3.7948290929135244	6265.466234818976	-0.13534453666466126	4.383893271983622	9.282456091501347	8.595615513475684
70	-1.1162252288196854	6404.458975087095	-0.16441361919015882	4.166263561204465	8.824602122043483	8.595615513475684
71	2.6594377400798814	6521.182661007489	-0.1264534032076813	4.349916912543017	8.660878237847042	nan
72	3.1934067243362696	6218.294814466593	-0.24701025403740884	4.482173082374737	9.067247561353138	8.885398485797518
73	-0.9343260122512977	6371.1190050203795	-0.34649110454182475	4.414712305367467	9.030023991064892	8.885398485797518
74	3.6519340131259987	6295.672287017331	-0.4034738623991887	4.59553655083646	8.62867801997396	6.567173902156486
75	-0.8496873652362571	6301.35892232982	-0.306667763046873	4.4249362420851215	9.103866915017871	6.567173902156486
76	2.5798643791617697	6281.783056359741	-0.37264935392829895	4.590070019521062	9.13430680436415	10.088309733372137
77	3.625785501901209	6476.093609865696	-0.18985435905012701	4.273840451047292	9.125362458779996	nan
78	1.489479960363159	6329.604062037349	-0.2933962030139994	4.242227913838122	8.84306488640345	7.128681756055561
79	4.060565092413204	6315.890375124451	-0.4533488292686879	4.365140176831024	9.024564847707014	8.974297305933044
80	2.424024103250152	6453.719224934763	-0.28831367932643653	4.575850807467388	8.733561906329003	6.010847035691676
