Step	Time_elapsed
1	0.0
2	1582647110.0051017
3	1199.1089696884155
4	922.5514378547668
5	1040.2247970104218
6	1310.5045702457428
7	846.8344166278839
8	1652.431236743927
9	805.3806571960449
10	973.822548866272
11	1223.4742231369019
12	967.7458696365356
13	1538.5398468971252
14	1601.1141214370728
15	804.9880058765411
16	643.1463153362274
17	1165.0208058357239
18	1165.0208058357239
19	827.4967467784882
20	1611.682511806488
21	1662.246882200241
22	1692.829262971878
23	2799.6367201805115
24	2799.6367201805115
25	2799.6367201805115
26	2799.6367201805115
27	2215.0531318187714
28	1157.5789823532104
29	10800.309809923172
30	3526.578341960907
31	2072.2030827999115
32	2072.2030827999115
33	1257.538548707962
34	999.4405643939972
35	1024.1060163974762
36	2842.292927503586
37	1408.7184126377106
38	1426.9661321640015
39	1302.18519115448
40	2105.58292388916
41	806.7337927818298
42	2303.9972796440125
43	1319.479998588562
44	1319.479998588562
45	1450.0700597763062
46	1233.5672810077667
47	1234.561297416687
48	1126.377911567688
49	924.2820518016815
50	853.2897667884827
51	1406.4691727161407
52	1041.0603682994843
53	912.946043252945
54	2362.8246064186096
55	2229.5857701301575
56	1344.5704333782196
57	5374.142239332199
58	35467.77759385109
59	32954.44779872894
60	32954.44779872894
61	24103.830090284348
62	1130.6140911579132
63	1763.336562871933
64	3013.7775373458862
65	1618.9852130413055
66	642.9659605026245
67	2155.939858675003
68	1263.2785687446594
69	1040.8622438907623
70	774.0177915096283
71	1124.7313005924225
72	1742.1517851352692
71	1582862739.7095852
72	1582862739.7095852
73	40736.22139573097
74	1658.3087770938873
75	2145.5751237869263
76	2145.5751237869263
77	2720.562262058258
78	7938.768059968948
79	60498.62602043152
80	2997.366516828537
81	2247.597052335739
82	2247.597052335739
83	2247.597052335739
84	2247.597052335739
85	8680.141515493393
86	6513.118906497955
87	7059.1085250377655
88	3673.0545432567596
89	5153.919959783554
90	5153.919959783554
91	14108.502626657486
92	16213.654137134552
93	7900.658888578415
94	2087.2143337726593
95	44718.88136959076
96	4253.851133823395
97	4253.851133823395
98	6036.151128768921
99	88819.3298625946
100	5711.556736469269
101	5711.556736469269
102	1583397123.941618
103	95314.17124056816
104	32915.655472278595
105	3527.612679004669
106	4227.759469032288
107	3535.7400465011597
108	2270.0789647102356
109	1279.6752769947052
110	1465.7951827049255
111	1625.275294303894
112	2142.827894449234
113	2142.827894449234
114	1215.0834484100342
115	1904.9507522583008
116	1248.6297307014465
117	2130.3737971782684
118	1468.1237289905548
119	1243.489891052246
120	1099.070907831192
121	1272.4746687412262
122	1671.4745619297028
123	1482.9949581623077
124	1096.6667399406433
125	1085.118138551712
126	915.5157980918884
127	1231.9264361858368
128	1047.8928289413452
129	769.8014104366302
130	1007.9895553588867
131	847.1425130367279
132	957.8921630382538
133	823.771005153656
134	2023.9452662467957
135	893.7997796535492
136	727.9781315326691
137	1091.6357884407043
138	1882.1382277011871
139	3008.8790826797485
140	2447.8778533935547
141	41781.61317205429
142	2966.120855331421
143	2660.1770684719086
144	1648.4307601451874
145	1802.1229813098907
146	3811.021966457367
147	2503.2214353084564
148	5748.622403383255
149	4254.126396656036
150	3894.4230723381042
151	6092.699485063553
152	3637.2228977680206
153	14359.64701795578
154	4302.999331474304
155	13106.991029262543
156	3980.1607637405396
157	3268.0074198246
