Iteration_step	Porb	eccentricity	Wdisk	logQ	primary_mass	age	feh	secondary_mass	posterior_probability	acceptance_ratio	inital_orbital_period	initial_eccentricity	current_orbital_period	current_eccentricity	current_spin	delta_e	delta_p	bad_solution_flag	gsl_flag	
1	8.203	0.011	4.1	8.442844284428443	1.044975209491866	5.327761315229749	-0.10134764748374189	0.9423586439197649	4.954782449715711e-06	0.0	8.249018927309388	0.011146578340966436	8.203000000479626	0.011000000463500116	8.282341915336783	4.79627004779104e-10	4.6350011675966307e-10	False	False
4	8.202787185779469	0.010153204422606091	4.179521107878248	8.121746243841526	0.9380630115302486	5.6870251198060755	0.00799851975678989	0.8459452237979782	3.206092662797359	647070.3195013767	8.258762286569533	0.010315538252444611	8.202787185679028	0.010153204455374007	9.282029963299905	-1.0044054477020836e-10	3.276791511741539e-11	False	False
21	8.20266542542618	0.011430376938215562	4.283619015257325	8.328637577289387	0.9920390627161486	5.479197506768064	-0.03623107821674665	0.8946208267574228	1.225922864534445	0.38237287361021277	8.246437638628274	0.011574336255573806	8.202665425477733	0.011430376939529922	9.26387122937071	5.155342819307407e-11	1.3143600791076793e-12	False	False
34	8.202917909324073	0.010814038024319668	3.8791899038493485	8.626348413611254	1.01087532880459	5.974123587370932	-0.1828523859006888	0.9116073715159793	0.39275868266043146	0.3203779732174136	8.23548100886076	0.01091421959153976	8.202917909330726	0.01081403802452713	9.832762522335452	6.652456363553938e-12	2.0746251938597027e-13	False	False
36	8.20309488308609	0.01713106587359242	4.066237501128208	8.491383354228825	0.9909813377477055	6.287190011775946	-0.08341455980572494	0.8936669703808808	0.2910476751585417	0.7410343501181708	8.242360457140794	0.017321127811670035	8.203094883086802	0.01713106587353576	9.841341492304217	7.123190925995004e-13	-5.666300761930643e-14	False	False
40	8.20327273731144	0.017145593629022588	4.178094806689484	8.011596048029825	0.884474886325439	5.846907611619431	-0.32867505882750037	0.7976194524882809	0.5292649946599078	1.8184821245234226	8.269443758095568	0.017465741706412373	8.20327273701478	0.017145593577977753	9.009981327030683	-2.9666047396403883e-10	-5.1044835025493285e-11	False	False
224	8.203205336212799	0.01699919492505261	3.331828873656333	7.989154791630287	0.9198683888322872	3.3758325456607503	-0.36213025344378286	0.8295373130489566	1.8928843302431657	3.5764396839800163	8.239382802630457	0.017187444168268937	8.203205336209443	0.016999194927203618	8.832090288979925	-3.355538069627073e-12	2.1510085379539134e-12	False	False
226	8.203176025742952	0.016835501374891964	2.6847320365472487	8.123917374526048	0.8683570559978865	7.401875161191423	-0.4055558454825737	0.7830843930988941	61.68774403624475	32.589283481637864	8.272712544348018	0.017159441308942393	8.203176025740854	0.01683550137461919	9.408815268278127	-2.097877427331696e-12	-2.7277485825649705e-13	False	False
240	8.203165728213685	0.018542658334389242	3.535690892200727	8.13215352626246	0.9022303948029097	6.683937406664664	-0.2045217851542211	0.813631370033264	79.80007979650573	1.2936131972927887	8.267742168893548	0.018877288982999348	8.203165727879291	0.0185426583155984	9.35121847558045	-3.3439384594657895e-10	-1.8790840411453402e-11	False	False
262	8.2031939527568	0.01916723889045699	2.915403378164924	8.009250524720404	0.8654514298314726	8.872853304194926	-0.2096318682341008	0.780464099422022	1.3778225039858123	0.01726592890006288	8.311538060324747	0.019737737854659754	8.203193953071253	0.019167238893921936	8.750205217825878	3.1445246406747174e-10	3.4649470792569304e-12	False	False
