spin_vs_logQ_KIC8984706.txt	8.264626462646264	12.478961472851752	10.135	-26.97874431644968
spin_vs_logQ_KIC8411947.txt	8.025502550255025	1.7674290335844667	1.798	51.97476192264226
spin_vs_logQ_KIC9896435.txt	7.366536653665366	25.889667070016532	18.077	-29.951840225011576
spin_vs_logQ_KIC8098300.txt	6.999699969997	4.306000047159089	4.306	-196586030.44003308
spin_vs_logQ_KIC7846730.txt	8.81888188818882	13.711377646567158	11.028	-28.17513831491148
spin_vs_logQ_KIC6949550.txt	6.000100010001	7.18922305568063	7.841	43.24385702109942
spin_vs_logQ_KIC4940201.txt	7.416641664166416	10.295441321280073	8.817	-30.69952957318967
spin_vs_logQ_KIC8316503.txt	8.000300030003	5.065624743748536	5.065	-20534.330585303516
spin_vs_logQ_KIC10711551.txt	7.999799979998	10.691999999998346	10.692	34592849643170.855
spin_vs_logQ_KIC9468296.txt	5.722572257225723	5.837144851872109	5.749	-190.35567614375228
spin_vs_logQ_KIC8364119.txt	7.513451345134514	8.953656408175622	7.736	-28.442130928142944
spin_vs_logQ_KIC4751083.txt	6.098509850985098	4.408214169014373	4.532	80.69593448176181
spin_vs_logQ_KIC6449552.txt	6.000100010001	13.432666666690716	20.149	20.14900000010822
spin_vs_logQ_KIC8543278.txt	7.2394239423942395	8.602944177302753	7.549	-30.809803305077224
spin_vs_logQ_KIC9509207.txt	8.698469846984699	23.849104246611773	14.2	-17.548638280118315
spin_vs_logQ_KIC3348093.txt	7.055405540554055	8.184378581154236	7.964	-147.8827721798759
spin_vs_logQ_KIC5736461.txt	7.727072707270727	6.675102937130216	7.346	36.54458253730341
