Step	Time_elapsed
1	0.0
2	1582679295.2262168
3	1582679295.2262168
4	1582679295.2262168
5	1212.9441759586334
6	697.9813430309296
7	697.9813430309296
8	1042.9376969337463
9	1287.5555987358093
10	748.3286108970642
11	1735.28755569458
12	1735.28755569458
13	1283.4712064266205
14	1283.4712064266205
15	1283.4712064266205
16	1157.0890803337097
17	1157.0890803337097
18	889.1253170967102
19	889.1253170967102
20	889.1253170967102
21	930.8859367370605
22	1329.3224020004272
23	1329.3224020004272
24	1329.3224020004272
25	1014.3276877403259
26	1183.0100500583649
27	1200.838131427765
28	1144.816039800644
29	1144.816039800644
30	1144.816039800644
31	1144.816039800644
32	1144.816039800644
33	1213.7859680652618
34	1213.7859680652618
35	1213.7859680652618
36	1213.7859680652618
37	960.1320827007294
38	1157.1232454776764
39	904.2442097663879
40	904.2442097663879
41	1136.409147977829
42	1071.980548620224
43	1586.5338151454926
44	1156.8360335826874
45	1223.5779283046722
46	1195.4002232551575
47	1891.250419139862
48	1118.8920698165894
49	1118.8920698165894
50	911.8304259777069
51	956.1262061595917
52	1124.7934138774872
53	903.9820325374603
54	730.8748943805695
55	980.7046184539795
56	824.9253799915314
57	787.0817835330963
58	1176.8462924957275
59	670.876535654068
60	1207.8710296154022
61	872.5750269889832
62	872.5750269889832
63	865.2136344909668
64	871.6119101047516
65	1154.1349601745605
66	1154.1349601745605
67	940.1056804656982
68	790.7019407749176
69	790.7019407749176
70	790.7019407749176
71	790.7019407749176
72	790.7019407749176
73	1000.9182991981506
74	894.2539286613464
75	894.2539286613464
76	624.3122057914734
77	911.1795833110809
78	1078.5457742214203
79	743.242240190506
80	874.4706721305847
81	1028.4050252437592
82	1385.6678993701935
83	652.6728713512421
84	924.7018349170685
85	1142.1254048347473
86	798.2173964977264
87	873.6469552516937
88	857.3138344287872
89	857.3138344287872
90	1068.7931921482086
91	1068.7931921482086
92	862.72629570961
93	806.0247466564178
94	806.0247466564178
95	664.6111469268799
96	664.6111469268799
97	1260.0466468334198
98	1260.0466468334198
99	2192.467530965805
100	891.700939655304
101	597.0918960571289
102	761.272298336029
103	761.272298336029
104	1018.428070306778
105	746.1617350578308
106	895.9180133342743
107	883.6711344718933
108	789.3058547973633
109	789.3058547973633
110	563.8450500965118
111	792.7453918457031
112	867.0635738372803
113	1246.2100055217743
114	1130.0417392253876
115	1073.0214369297028
116	1042.3069970607758
117	755.6753146648407
118	583.7056977748871
119	1011.8542830944061
120	736.505853176117
121	748.8849141597748
122	1118.6170625686646
123	1041.6460242271423
124	991.7138824462891
125	662.0202405452728
126	921.7623131275177
127	875.3140730857849
128	529.598504781723
129	634.0371296405792
130	548.1838722229004
131	548.1838722229004
132	1207.2465546131134
133	482.49147868156433
134	805.6610701084137
135	723.3868465423584
136	723.3868465423584
137	609.1348412036896
138	609.1348412036896
139	609.1348412036896
140	1125.8001194000244
141	1125.8001194000244
142	465.9092950820923
143	465.9092950820923
144	465.9092950820923
145	677.0876731872559
146	677.0876731872559
147	559.7886354923248
148	397.75478649139404
149	397.75478649139404
150	682.6390960216522
151	659.4266068935394
152	1162.9047627449036
153	798.6458008289337
154	538.8793907165527
155	932.5009865760803
156	908.1733100414276
157	646.1023728847504
158	524.1379013061523
159	779.2530081272125
160	779.2530081272125
161	1060.7433099746704
162	577.2169952392578
163	735.4756014347076
164	438.2383348941803
165	536.240905046463
166	557.6954290866852
167	557.6954290866852
168	743.9152717590332
169	743.9152717590332
170	743.9152717590332
171	639.2138302326202
172	721.4526870250702
173	696.4562051296234
174	696.4562051296234
175	696.4562051296234
176	880.8844449520111
177	737.4500517845154
178	670.6250743865967
179	1190.8014786243439
180	1351.7009592056274
181	745.3170955181122
182	842.5832099914551
183	996.8368272781372
184	3783.6150867938995
185	732.6490941047668
186	970.8371233940125
187	1768.6265201568604
188	892.7925288677216
189	892.7925288677216
190	1036.5705173015594
191	995.4084265232086
192	923.6310465335846
193	796.1686234474182
194	759.7250580787659
195	952.1184902191162
196	610.875245809555
197	670.8933568000793
198	779.0210409164429
199	807.5979492664337
200	807.5979492664337
201	741.5846936702728
202	741.5846936702728
203	1073.2721438407898
204	1073.2721438407898
205	836.9462375640869
206	954.475270986557
207	802.7920348644257
208	1960.3774774074554
209	959.0621359348297
210	958.0148348808289
211	861.8510608673096
212	757.0919740200043
213	1110.6764438152313
214	981.2492938041687
215	693.4496212005615
216	768.0775260925293
217	739.2040588855743
218	722.7574994564056
219	675.467166185379
220	675.467166185379
221	853.4865462779999
222	853.4865462779999
223	828.2303233146667
224	828.2303233146667
225	1008.8175091743469
226	1008.8175091743469
227	881.2486464977264
228	639.7648229598999
229	639.7648229598999
230	609.8319079875946
231	609.8319079875946
232	609.8319079875946
233	609.8319079875946
234	562.9093055725098
235	562.9093055725098
236	1941.6379108428955
237	442.81458282470703
238	533.2543306350708
239	533.2543306350708
240	533.2543306350708
241	533.2543306350708
242	533.2543306350708
243	658.544759273529
244	507.05993700027466
245	507.3586103916168
246	478.32696318626404
247	478.32696318626404
248	374.24948954582214
249	633.5966360569
250	473.8542277812958
251	501.3207106590271
252	385.1245882511139
253	562.3026733398438
254	345.3511531352997
255	238.87008142471313
256	315.97104239463806
257	315.97104239463806
258	315.97104239463806
259	272.15203857421875
260	259.92713260650635
261	259.92713260650635
262	286.23399567604065
263	136.58330154418945
264	136.58330154418945
265	163.53976011276245
266	188.49720168113708
267	247.510648727417
268	190.48924851417542
269	395.10789251327515
270	236.40726494789124
271	294.90214681625366
272	141.12639093399048
273	1583050932.5221786
274	433.24373412132263
275	360.48850440979004
276	409.2940983772278
277	315.46419048309326
278	414.08550453186035
279	322.65694403648376
280	527.2731595039368
281	285.33651661872864
282	275.8814334869385
283	275.8814334869385
284	213.44409084320068
285	323.40380811691284
286	462.6357653141022
287	534.8101451396942
288	494.01530957221985
289	494.01530957221985
290	410.4232451915741
291	452.13975524902344
292	452.13975524902344
293	672.9339816570282
294	483.5836591720581
295	483.5836591720581
296	483.5836591720581
297	483.5836591720581
298	483.5836591720581
299	483.5836591720581
300	464.45162081718445
301	464.45162081718445
302	803.8155131340027
303	692.4981970787048
304	361.82848024368286
305	361.82848024368286
306	927.0417513847351
307	498.091765165329
308	498.091765165329
309	498.091765165329
310	606.2709987163544
311	634.8290750980377
312	675.720342874527
313	675.720342874527
314	675.720342874527
315	460.39669585227966
316	505.9548945426941
317	410.2719819545746
318	478.4523239135742
319	461.3085310459137
320	535.0386509895325
321	535.0386509895325
322	535.0386509895325
323	349.28101801872253
324	349.28101801872253
325	349.28101801872253
326	349.28101801872253
327	349.28101801872253
328	513.8936369419098
329	594.4796016216278
330	529.2506737709045
331	529.2506737709045
332	529.2506737709045
333	500.55791091918945
334	505.17172932624817
335	737.7073578834534
336	408.57390999794006
337	680.207592010498
338	680.207592010498
339	680.207592010498
340	680.207592010498
341	364.3519425392151
342	364.3519425392151
343	364.3519425392151
344	364.3519425392151
345	364.3519425392151
346	364.3519425392151
347	364.3519425392151
348	422.08660888671875
349	162.37619423866272
350	162.37619423866272
351	531.9749429225922
352	740.7684345245361
353	486.0740633010864
354	486.0740633010864
355	418.86565589904785
356	418.86565589904785
357	418.86565589904785
358	358.1016526222229
359	481.87023973464966
360	430.3807260990143
361	430.3807260990143
