Iteration_step	Porb	eccentricity	Wdisk	logQ	primary_mass	age	feh	secondary_mass	posterior_probability	acceptance_ratio	inital_orbital_period	initial_eccentricity	current_orbital_period	current_eccentricity	current_spin	delta_e	delta_p	bad_solution_flag	gsl_flag	binary_destroyed	
2	10.302953774012835	0.27836684667517103	3.160864841967755	7.06337652965619	0.7892306299887424	6.4874765605919595	-0.4400695497505435	0.6820531104362711	0.3603239508911297	0.04397061971113305	10.628204337148727	0.29962941965531886	10.302953608713615	0.27836686967773017	10.117078557936852	-1.6529921964547611e-07	2.3002559135232303e-08	False	False	False
3	10.303003706368916	0.2781691001371123	4.128886027745686	8.30793108241541	0.8464457985498316	6.19219540657818	-0.08103407070677832	0.7314984591067645	8.066240547739073e-133	9.843297808707716e-134	10.338962102883059	0.2794931230982629	10.30300369784184	0.27816909971485615	15.103093056892673	-8.527075934239292e-09	-4.2225617447044783e-10	False	False	False
4	10.303013125206165	0.2766380251427346	3.9436960446512694	6.872693547314282	0.9687746158552012	5.919431903609349	0.07661162992934384	0.8372150230220649	2.995953780507316e-20	3.655986343095506e-21	11.070220218786307	0.32958245241797574	10.303013051590492	0.2766380122193102	6.868675367726997	-7.361567355701482e-08	-1.2923424386190874e-08	False	False	False
5	10.302998668886659	0.2782448171740928	4.271923011764033	7.540871135497677	0.8504801434443949	6.725659805243259	-0.03433134504578696	0.7349849399646461	0.03554398261023197	0.004337460605958601	10.492231431394028	0.28710399269813996	10.302998639187727	0.2782448174299792	10.302998639187729	-2.969893131421486e-08	2.5588642316165533e-10	False	False	False
6	10.30296792610205	0.2778248891923265	3.7862900425440835	7.908695044827098	0.8817157803872616	6.843045103715899	-0.20426269587453982	0.7619787774106714	0.019110242141722876	0.0023320381221487415	10.42249864144067	0.2823041058539762	10.302967921099883	0.27782488907359965	10.302967921099885	-5.002167569045923e-09	-1.1872686167535562e-10	False	False	False
7	10.30307803254883	0.2791276361604759	4.400108563660261	6.540893660863029	0.8162597604066176	6.51962166193205	-0.38254002468073195	0.7054116849433989	1.617360538295478e-21	1.9736779914103297e-22	11.451321295216527	0.35248681048306957	10.30307771978692	0.2791277410656271	6.868718479857949	-3.1276191059248504e-07	1.0490515117700383e-07	False	False	False
8	10.302974278965005	0.2767425047124099	4.201354454302692	6.4377009397811875	0.7489394210842778	5.455015416096343	-0.36348535027601825	0.6472334477010329	3.3933874124388934e-15	4.1409777805744404e-16	11.239882577161309	0.3361284796793791	10.302974129397764	0.27674248727530415	7.16158089793785	-1.495672403706294e-07	-1.7437105759299243e-08	False	False	False
9	10.30300409629361	0.27786129611581917	3.9855029292155955	7.819430956628881	0.8016239349759291	5.945995068639068	-0.3610250337306643	0.6927634046061979	3.448534608976039e-13	4.20827434526499e-14	10.391999829747572	0.28112523558142294	10.303004094424805	0.27786129609624827	11.227863069691221	-1.8688037783931577e-09	-1.9570900455789797e-11	False	False	False
10	10.302961321164634	0.2808799049803949	3.88884780115579	7.706916641346105	0.9878965452952996	6.989996995711293	0.03621149772520109	0.8537401944441979	0.07571710621330499	0.00923981898704992	10.503329025830972	0.293003776155799	10.30296119959214	0.2808799022835175	9.95404591230141	-1.215724942937868e-07	-2.696877388075336e-09	False	False	False
