Iteration_step	Porb	eccentricity	Wdisk	logQ	primary_mass	age	feh	secondary_mass	posterior_probability	acceptance_ratio	inital_orbital_period	initial_eccentricity	current_orbital_period	current_eccentricity	current_spin	delta_e	delta_p	bad_solution_flag	gsl_flag	
1	10.739	0.077	4.1	8.442465299161494	0.9844680890552664	5.9280720182921405	-0.3639512062833393	0.5965876619674915	37.05032261348531	0.0	10.752603946331051	0.07722297063192123	10.739000000001262	0.07699999999941834	14.480937974245595	1.2612133559741778e-12	-5.816597203889273e-13	False	False
28	10.73898408684022	0.07864202608221667	3.4763019531576806	8.133951256998945	0.9217992614464535	5.13933725560188	-0.5055790450159654	0.5586103524365508	39.27229205841194	1.0599716625441178	10.753835082905447	0.07889449596437347	10.738984086852838	0.07864202608126726	14.501721683564844	1.2617462630259979e-11	-9.494072195082026e-13	False	False
121	10.738949319784387	0.08152814131026549	3.199841059001103	8.688250852127025	1.1247305123452214	5.434017424255453	-0.22316732935192723	0.6815866904812041	8.18081813334586	0.20831017759742815	10.754664879664363	0.08184464440440602	10.738949528883593	0.0815290346744566	14.734481011524608	2.0909920550593597e-07	8.933641911096357e-07	False	False
122	10.738955747755751	0.07613109492426319	3.5975982443044603	8.48395273993832	1.0765550761720242	5.787918211408055	0.12792168158834089	0.6523923761602466	27.671525382815584	3.382488759898425	10.751799445976618	0.07634544755375304	10.738955747765425	0.07613109492521425	14.711410821432596	9.674039347373764e-12	9.510586762573325e-13	False	False
182	10.738983229654808	0.0844369980080874	2.887251097859472	8.447839700687359	1.048755086795038	4.563341135233085	-0.12821211068673904	0.6355455825977929	30.466459785939296	1.101003987472964	10.748819690793038	0.08462586451360203	10.73898322968213	0.08443699801444729	14.628861105406353	2.7322144546815252e-11	6.359884840989594e-12	False	False
295	10.738948280589971	0.07210042185694873	1.8746311503674062	8.369084455426636	1.045083270939063	5.125227804337445	0.044132991763673385	0.6333204621890721	16.25441774306491	0.5335184283723885	10.751224383594714	0.0722983078736086	10.738948280630481	0.07210042186168021	14.626154128084794	4.050981772252271e-11	4.731479097408453e-12	False	False
361	10.738973549179248	0.07218944369093898	1.9358269747459094	8.565861762979106	1.083877253805363	4.719535186585348	-0.08829173394943832	0.6568296158060499	31.308163204460325	1.926132556659449	10.748385230486022	0.07234608142311129	10.738973549173872	0.07218944368981586	14.614561784712985	-5.375255796025158e-12	-1.1231154894986162e-12	False	False
387	10.739004344973537	0.07245466656050721	2.432733165420462	8.461314105239621	1.055440174124327	5.303722380718992	-0.045180344609017986	0.6395967455193421	31.52514514885772	1.0069305229751224	10.751324546717315	0.0726522658295082	10.739004345059826	0.07245466656102278	14.42574930550703	8.628830983070657e-11	5.155736948481149e-13	False	False
388	10.738986134465115	0.0701150905723732	2.655607932100073	8.399794839780697	1.041574718218078	5.72862866606563	-0.5653022286061532	0.6311942792401551	22.117052804493486	0.7015686272040804	10.756735081970435	0.07057343162787591	10.738986137662335	0.07011509169320405	14.759941447189476	3.197220266315526e-09	1.1208308586807547e-09	False	False
510	10.739008972349406	0.0660919159234416	1.5219753150315598	8.450979047275617	0.9826461437849501	5.236777782708154	-0.4807945207971509	0.5954835631336798	10.339142581765396	0.4674737937807341	10.749806233300337	0.06625041035860214	10.739008972345715	0.06609191592190504	14.809741651729414	-3.6912695122737205e-12	-1.5365625438690245e-12	False	False
564	10.738971004195475	0.06974036819592463	1.918054309835722	8.688766461951802	1.0863243910018765	5.411556012428346	-0.1534622100048737	0.6583125809471372	21.74974459340828	2.1036313622144225	10.749681352594962	0.069906025355389	10.738971004221606	0.06974036820026312	14.504172994959488	2.6130209107577684e-11	4.338487902266763e-12	False	False
700	10.738997120222649	0.08282131079602006	1.786141203068419	8.660950525101436	1.1008280115567832	5.520558683279521	-0.06196408036586498	0.6671017750034106	3.4511636432466286	0.15867605380030883	10.75129689467421	0.08304163777881571	10.738997120218773	0.08282131079570129	14.194349134419681	-3.8760106235713465e-12	-3.1877278594549807e-13	False	False
727	10.738986266782879	0.08051488101655331	2.3685639750672385	8.795901423535208	1.125943931931423	5.901950105452692	-0.03274550669797541	0.6823220227504424	21.966230170621973	6.364876442067981	10.751475215158377	0.08072993829847235	10.738986266767057	0.08051488101427863	14.357532340535009	-1.582201036853803e-11	-2.274680444003252e-12	False	False
894	10.739007934390875	0.082672409451369	2.2023688704608815	8.765730483391946	1.0766667550548235	5.624075276396508	-0.22163918946323422	0.652460053563223	12.854729848675602	0.5852041860996133	10.749388058243502	0.08285769837405152	10.739007934393543	0.08267240945471037	14.334160003260807	2.668087972779176e-12	3.3413688482752946e-12	False	False
964	10.739001010955448	0.08504588506658892	2.1360013499659156	8.258635615428542	0.9777067217705566	4.404378915402261	-0.39391962521978713	0.5924902733929573	18.939556541204254	1.4733531364842771	10.750300077062251	0.08526229662201737	10.739001010944637	0.08504588506710464	14.393207837263175	-1.0810907724589924e-11	5.157263505140008e-13	False	False
981	10.739025111406303	0.08325545733777677	2.6830586409873267	8.334550859050374	1.0434002135457747	5.865341797623902	-0.5275853929279221	0.6323005294087395	28.613237974615068	1.5107659945661918	10.763192431407097	0.08394781580344626	10.739025096026051	0.08325545362268873	14.647675728792928	-1.538025173886126e-08	-3.7150880427549993e-09	False	False
