2	4.133935475563755	5987.0138318286545	0.0252515204453254	4.559825152073676	7.442285425154727
13	1.9456768829354762	6096.136178655397	-0.13582479631652894	4.440745012006622	7.569225712715434
3	1.9076616704732252	5765.777003377628	0.011667563930138378	4.4276824026994355	7.575763023744587
4	1.9076616704732252	5765.777003377628	0.011667563930138378	4.4276824026994355	7.575763023744587
3	1.3087669589327633	6062.948972440334	0.0252515204453254	4.473328969745427	7.6159794850430265
4	1.3087669589327633	6062.948972440334	0.08811105900667379	4.473328969745427	7.6159794850430265
5	3.4205275219795763	5921.19152813805	0.02996576769774697	4.5311564085727865	7.620368371409841
12	3.6862024835939953	6041.223864651516	-0.06581971912125978	4.4272841116514146	7.633135332930142
10	1.217101055705119	6065.601899154252	0.12555958865988748	4.434883830516361	7.662042369034101
11	1.217101055705119	6065.601899154252	0.12555958865988748	4.434883830516361	7.662042369034101
12	1.217101055705119	6065.601899154252	0.09519313736596806	4.434883830516361	7.662042369034101
14	3.4876574437191357	5986.2524814407125	0.0012900871685208593	4.541543656445751	7.664556814846051
15	3.145059264175277	5925.776409794096	-0.06257134033916455	4.58433600999864	7.728969487492347
5	1.0085700040842973	6126.0392277566725	0.08811105900667379	4.530019178105168	7.753773796757573
6	1.0085700040842973	6126.0392277566725	0.08811105900667379	4.530019178105168	7.753773796757573
7	1.0085700040842973	6126.0392277566725	0.08811105900667379	4.530019178105168	7.753773796757573
8	1.0085700040842973	6126.0392277566725	0.08811105900667379	4.530019178105168	7.753773796757573
9	1.0085700040842973	6126.0392277566725	0.12555958865988748	4.530019178105168	7.753773796757573
7	1.5393243031885542	6067.838565153354	-0.052206972999367364	4.455253195242805	7.759970947930596
10	1.787064816051286	5999.384847388119	0.03791433877102609	4.485128600183778	7.802479920258274
8	1.787064816051286	5999.384847388119	0.03791433877102609	4.485128600183778	7.802479920258274
9	1.787064816051286	5999.384847388119	0.03791433877102609	4.485128600183778	7.802479920258274
11	3.6041981267111165	6011.30501882704	0.015407309636049988	4.379825047383029	7.823265232358672
6	0.9389740227968559	5959.756182347711	0.038957056765345686	4.49818513312895	7.855088413227773
16	4.800378342347246	5922.182919218625	-0.07792634992065003	4.608030988243114	7.8655728184800635
18	3.6086677588163307	6205.1005116271435	-0.11185960049765284	4.600113049800875	8.105099038604639
19	3.6086677588163307	6205.1005116271435	-0.11185960049765284	4.600113049800875	8.105099038604639
20	3.6086677588163307	6205.1005116271435	-0.11185960049765284	4.600113049800875	8.105099038604639
21	3.6086677588163307	6205.1005116271435	-0.11185960049765284	4.600113049800875	8.105099038604639
22	3.6086677588163307	6205.1005116271435	-0.11185960049765284	4.600113049800875	8.105099038604639
13	4.471451683193106	6191.970869959576	-0.10518347981666476	4.645362428228378	8.131170913717165
14	4.471451683193106	6191.970869959576	-0.10518347981666476	4.645362428228378	8.131170913717165
15	4.471451683193106	6191.970869959576	-0.10518347981666476	4.645362428228378	8.131170913717165
16	4.471451683193106	6191.970869959576	-0.10518347981666476	4.645362428228378	8.131170913717165
17	4.471451683193106	6191.970869959576	-0.10518347981666476	4.645362428228378	8.131170913717165
19	1.2231326764227066	5863.235903209406	-0.2811049786220972	4.462520555793301	8.195073206709301
