Iteration_step	age	teff_primary	feh	Pdisk	logQ	
414	1.3619618163123683	6135.287441373794	0.043335745613642646	4.313969028377537	8.899012822894106	6.751945280716963	118.78551363945007
415	3.8303812642638357	5980.535449541565	-0.3382680024170617	4.28668214669542	9.037867444390184	10.965565181657567	304.0820116996765
416	-0.6888633382495617	6083.931773403344	0.0021065168498302367	4.348062604812538	8.745965415716187	10.965565181657567	304.0820116996765
417	2.273499866976593	6135.114289562369	-0.13764596446954783	4.393194794268398	9.013234012162552	8.583649005831475	184.809157371521
419	0.12175910647288779	5996.108219684698	-0.08006805045945453	4.489082428705417	9.209846817580404	1.0143775517230569	19.553030729293823
420	4.675402148753036	6206.774985743915	-0.1249309405379731	4.351897499702583	9.148599668348497	7.377167003067025	352.7729284763336
421	4.805305328928478	6208.225596215715	-0.014606949675615061	4.412621810343533	9.329868006420844	nan	352.7729284763336
423	3.9301589399685466	6057.70393426355	-0.00036628205306682426	4.436406448150195	8.591082614709487	5.303633137266997	352.7866897583008
425	0.17971820996670607	6240.461774172108	-0.34528351597624757	4.405761899585594	8.864981954079683	1.8353683874461288	26.70051383972168
426	2.5640879308403512	5999.3161641790675	-0.3097128303439771	4.280139589549323	8.958076942434328	10.263794288727748	207.16223287582397
427	1.0977227258918756	6104.222798774987	-0.29340983300842793	4.346437136793835	8.834629894981584	8.086868282584057	106.30855059623718
428	0.673927028914024	6110.282080747425	-0.151669678793059	4.335654926919565	8.9772403056888	5.824629769618837	84.68721079826355
429	5.051308913373462	6046.974521210755	-0.3393802906917234	4.1656133360849585	8.527170595413821	6.682845755972979	436.06792068481445
430	0.046443818956244165	6269.112213235939	-0.12060277815649376	4.088318206134453	8.289342288285722	0.94165841962195	19.51189923286438
431	1.0344102630129357	6218.823215489639	-0.202309674958838	4.3935820562066406	9.104809071100274	7.17249593330012	98.69259834289551
432	2.707760750595448	6156.780703604314	-0.2926410749883561	4.331124957277013	9.056087404908968	9.788496611471542	221.0907120704651
433	1.7313609707920117	6209.326281372876	-0.10113354454843229	4.287203001745959	8.800905005591929	6.789135518677132	147.94979643821716
435	2.581024471711851	6134.958659587318	-0.20080927424335626	4.33720319489561	8.977197791463086	8.72424595300302	211.31387639045715
436	1.3976413574974291	5944.965719608558	-0.32476490380422635	4.346964199691034	9.140709591548093	11.325235680606658	116.5561056137085
438	0.33351744193280775	5930.381511125612	-0.2128180487625171	4.475773188649568	9.033702333317967	3.9249531151671135	41.346922636032104
441	-0.8820526998314377	5732.1560772285	-0.04588203081288986	4.407755052953791	8.974078530013502	8.166637733280966	124.05941224098206
442	2.4736157980113593	5877.220172564068	0.003540092294179075	4.443506140106647	9.200427314417015	10.540416970239814	204.6418764591217
444	1.8809316206212963	5970.048564384193	0.1266536501014268	4.659153006565895	9.082990397237701	8.264350117705646	154.3196725845337
445	5.679667998177939	5663.406139856195	0.04650206989368605	4.414226217590726	9.106226737419275	10.21978263094101	423.20867109298706
446	1.0392809864924257	5967.60740045376	0.2058673386861973	4.493928605178955	8.765894770527089	6.044010442145818	86.44562196731567
447	3.29896971202739	5888.019159374999	0.0050010479592797474	4.639618222535136	8.534807250534106	6.081931031584817	256.4973666667938
449	1.7029901939531698	5922.598663417122	0.34918102711800303	4.357940574224549	9.040696530517296	nan	215.45121121406555
450	2.3194264793247727	6002.007554587829	-0.14940190300131423	4.345918851547317	9.28920281654544	11.592531564380385	183.8522186279297
452	-0.9766699425085523	6069.631501916901	0.11707793465803518	4.4027802709444135	9.129178642902701	8.027758373363008	96.83498930931091
453	3.917578836090085	6086.9364105531295	0.08387683616007621	4.486848091660593	9.02594864406705	6.528041314324027	303.82592844963074
454	0.38985001015389265	6243.015403149602	0.06890963414084536	4.638807567900557	9.448468702298534	nan	303.82592844963074
455	-1.398219458980607	5948.939529252947	-0.15047748985806658	4.251029707765984	9.165002850200349	nan	303.82592844963074
456	1.4086401776190014	6113.784981214749	0.07948470225611119	4.578195217590372	9.541814978934603	8.886061178803072	102.72941422462463
457	3.036476285051719	6123.805104026692	-0.04601204715712014	4.441009213562442	9.154890476101285	8.646978321677995	247.15976405143738
458	-0.0756378165218432	6288.266234324671	0.12094715815090927	4.4931460269343075	9.271648673516827	8.646978321677995	247.15976405143738
459	-0.4985612867173024	6009.125975004389	0.042857660084486264	4.466601630630044	9.624962315321703	8.646978321677995	247.15976405143738
460	0.1705326335973023	6156.84956617666	0.038872662023104604	4.284409629383674	9.498670169575774	1.2816126390873022	22.115755319595337
461	-1.2626037419394316	6071.132588963601	0.013705605648552723	4.469915830079214	9.36788359616285	1.2816126390873022	22.115755319595337
462	2.5123075489859064	6061.854808403869	-0.05526957511083655	4.529019298537209	9.335788738308214	10.682051881109116	206.892333984375
463	2.759496399082866	5998.77334892519	0.2159332271268265	4.494256968623887	9.137984454061618	nan	206.892333984375
464	1.2564538283183735	6120.115514086256	0.0679252011093764	4.421815137906735	9.145148482349127	7.430089466929044	98.42963886260986
465	-0.06615031035689878	6116.251579529512	-0.23947526640481287	4.370687367629102	9.227837961060976	7.430089466929044	98.42963886260986
466	0.7435051065079799	6190.592629844229	-0.02665340464856448	4.472715864675995	9.234393329984735	5.266382500029955	77.4437186717987
467	1.2309656222739294	6007.9190233609015	0.22800317749478421	4.376984093650753	9.251994936178248	nan	77.4437186717987
468	0.600567623968227	5998.843555529612	0.050056643726261424	4.594840239410204	9.704507700807003	5.384241317161937	59.91825222969055
469	5.079887413564739	5990.07956009016	0.14382323713286257	4.514770084395378	9.403211329370167	nan	59.91825222969055
470	1.9862370466718142	6066.180826043798	0.1282325218913349	4.4462435266077085	9.38263572056805	9.341705768886824	162.9184648990631
471	3.3174498991668284	6018.715351203191	0.014907692596871072	4.359223988683997	9.75754660490602	13.88490459958466	257.0454795360565
472	3.0031139865218845	6186.628076154669	-0.010029633431105182	4.494426587279442	9.335448950485816	9.095929860011564	236.60173559188843
473	3.2124103789245915	6275.191499664669	-0.010447813629806575	4.609971434070816	9.44201184265501	8.707799096552458	246.43042397499084
474	-1.2194588184394584	6127.068557113968	0.10239902024736959	4.412594173521449	9.281026629168643	8.707799096552458	246.43042397499084
475	0.6668075760984493	6075.387193425671	0.279658459228332	4.634471619224647	9.182540035679663	nan	246.43042397499084
476	0.9149055048246035	6050.3234688929515	0.06916552754117986	4.705897675693264	9.493461460422255	7.1418044752228536	76.11816215515137
477	2.6769901641912996	6096.211978990536	0.12743572577021342	4.49487058778193	9.128949178130028	7.516033751913893	211.33712601661682
478	2.9418331726456	6247.51582428247	0.1292774936242777	4.463647703298979	9.586043358828281	nan	211.33712601661682
479	-0.19199490985205592	6085.234556441681	-0.10490796909156096	4.554113295723681	9.188780383668743	nan	211.33712601661682
480	0.5853484093067234	6205.320918748324	-0.02806504509608758	4.523898839433544	9.295809463277282	4.140441767991121	63.61835169792175
481	2.5907004833322445	6215.750002066652	0.03360439390505638	4.494998455602521	9.367925824520308	8.850864136726138	203.9758312702179
482	1.8339443897311636	6210.83630356764	0.1250504671359805	4.359037914329884	8.919560890267862	nan	203.9758312702179
483	2.2066589961366043	6032.372540113802	-0.13366090629476657	4.591128494597009	9.431348336504973	12.190151525444172	176.29394149780273
484	2.405742408254895	6114.776516290002	0.23875347290467624	4.48614550302692	8.950708916735653	nan	176.29394149780273
485	1.6788459183000812	6032.763854395057	0.03816341397631701	4.55314787936051	9.034473033700232	8.15000648568972	145.36748147010803
486	2.1365818657394735	6141.522449107123	0.15786094880676294	4.370687005036023	9.550687846227026	nan	145.36748147010803
487	0.5493999867224272	6168.731820316526	0.2661690279413231	4.349864487592578	9.216503856595523	nan	145.36748147010803
488	0.8196186459256429	6129.538547084476	0.026447555570638073	4.571674162941607	9.53194878539973	6.097705474551357	73.23135995864868
489	0.027167455075520763	6097.35624810118	-0.1987920930572275	4.44185329000645	8.978750134204768	0.6659458869809342	6.861399412155151
490	-0.6174780782886138	6129.073165051809	0.056401386916487356	4.593222916033499	9.84420946723404	0.6659458869809342	6.861399412155151
491	-4.421368373374927	6111.014861269761	0.017452183638004437	4.5946149497681885	9.220689114804056	0.6659458869809342	6.861399412155151
492	2.838306371811603	6107.741112486576	-0.023407328526990227	4.525699291731914	9.290733933217863	9.641110995229065	227.4764440059662
493	-0.15614106937826788	6167.76039680092	-0.010696114821567973	4.45769478631154	9.316753480101516	9.641110995229065	227.4764440059662
494	0.6613158092377175	6217.726630425965	-0.10942518407846545	4.486268953336318	9.316681910922826	4.879900857704727	70.03792786598206
495	-0.14437481897227578	6011.19985715718	-0.15017480247296955	4.480968242171153	9.146103241274803	4.879900857704727	70.03792786598206
496	-1.7602777685455506	6099.660827570292	-0.10483614839136553	4.428829858660962	9.221780259097182	4.879900857704727	70.03792786598206
497	1.9460369869568956	6050.1643533440065	0.010857801366402048	4.515012056771058	9.17204038501803	9.080067223474824	158.3028588294983
498	-2.366187657960712	6122.777224106434	0.26198078475783915	4.63231288836847	8.933463490060772	9.080067223474824	158.3028588294983
499	0.2874626420049552	6274.884883149003	-0.06394789561804406	4.5682265277368135	9.385577645806697	2.1752638394437835	34.58236241340637
500	0.8310408562794456	6016.572199011712	0.05676943423217286	4.560196356625432	9.649788029353592	7.030623332546202	70.75541234016418
501	-0.37551511281635674	6136.003764244592	0.006247800756200295	4.483505570853147	9.45355257710541	7.030623332546202	70.75541234016418
502	-2.595648501083229	6182.248099372562	0.11859667120200638	4.699331744696845	9.147503197268184	7.030623332546202	70.75541234016418
503	-1.2325415705719585	6371.153332043856	0.1659845603365246	4.428382786528918	9.492738892378823	7.030623332546202	70.75541234016418
504	0.5584535054644144	6027.3208771916725	-0.09471796997368305	4.5964806828075915	9.172953510750476	5.322143856751249	56.39286971092224
505	1.8551966824716306	6143.9322014368845	0.05872332866864957	4.653652979751302	9.214457824963137	8.313228967231254	148.27013611793518
506	0.7117397745100295	6022.838088405365	0.09718729366546514	4.6142184828346275	9.610300366939475	5.921711379753807	62.46782112121582
507	1.8819105618538514	6078.456967608496	-0.09968552041248403	4.586083604481581	9.072185938530664	9.053483778252433	153.56755018234253
508	0.3615805651209374	6174.4317887964935	-0.17706773292186567	4.438098506643393	9.58917044860544	3.1130931372182133	40.19706892967224
509	3.7792221676938427	6132.044158252946	-0.053789669294364476	4.529031464586688	9.28848669139866	9.163890689501514	287.0299549102783
510	-1.511209765524053	6138.590484189211	0.06299301762743462	4.541106250284808	9.012952850202236	9.163890689501514	287.0299549102783
511	2.936499992094892	6247.489377231	-0.057488985963171646	4.293420429931416	9.53973617789263	10.476927133584262	228.65792536735535
512	-0.8376906617779154	6215.158850341727	-0.21182463583570565	4.617171963522093	9.213604803868186	10.476927133584262	228.65792536735535
513	3.175057269019246	6163.45625862969	-0.03163036388627493	4.610522977005391	9.375508064561329	9.702257238120952	243.95390462875366
514	2.474281243366736	6111.671880817375	-0.04884552795047818	4.3621783632825135	9.150700799763982	8.944372844974803	199.42081928253174
515	0.532197561298444	6068.7097801962045	0.08765487173567657	4.484146480665582	9.574685207142519	4.289186518247087	51.06234550476074
516	2.2841136816870686	6059.714060985404	0.14853753635185893	4.573714509284978	9.36124265401205	9.182056441561931	186.3870406150818
517	0.24519377832696176	6178.5417522827665	0.08861890789337042	4.4578822256362995	9.508785564492094	nan	186.3870406150818
518	0.4724154508906687	5902.927786277278	0.15230622505348068	4.466543836171773	9.52251076369023	4.432588640263893	51.106504678726196
519	-1.0280300434475445	5821.335775673606	-0.06870479054892177	4.568332355107207	9.515058984551388	4.432588640263893	51.106504678726196
520	2.9265977036620296	6132.374274681853	0.04399680922035827	4.45905440653565	9.451163896917487	9.974049122489909	227.55876994132996
521	-1.175120515351649	6071.54918104666	0.23928365998893242	4.535819091509211	9.253961750493966	9.974049122489909	227.55876994132996
522	3.271993545994975	5962.166010588152	0.009853588046398205	4.466802242411216	9.108248273365698	8.984914960467156	246.33668875694275
523	-1.5958835582198794	6164.9004281311045	-0.04295078469192051	4.528284867265633	9.244479231185894	8.984914960467156	246.33668875694275
524	-1.6366777688065244	6040.979682399903	0.28318541239034334	4.542882708526969	9.36436780575217	8.984914960467156	246.33668875694275
525	1.0258543114741716	6098.427104574726	0.09793034047396391	4.672973373234673	9.3205489519498	7.001702127149749	86.94772601127625
526	5.105101561696838	6207.835381312063	0.1531963189907029	4.603918394754491	9.231315072440271	nan	86.94772601127625
527	0.45139480921177466	6307.167921193737	0.07872355477420065	4.415718582855299	9.47267667764635	nan	86.94772601127625
528	-0.6684348807948983	6098.547263455276	-0.054798756036571236	4.673094784131717	9.359112742284362	nan	86.94772601127625
529	-2.7529876257353494	6286.048506447445	0.10658131119886466	4.638375675079891	8.707582698428563	nan	86.94772601127625
530	2.2533763899465526	6078.828309493106	0.010251496316721058	4.4618185842197855	9.275167078019296	9.584834409939514	180.16591143608093
531	-1.94980506311942	6068.404238627046	-0.025192760882739265	4.635444086002863	9.339092724758647	9.584834409939514	180.16591143608093
532	-0.5773115046517656	6052.731838026748	0.010225607955995163	4.436260929723645	9.196742905601816	9.584834409939514	180.16591143608093
533	1.8542328870398794	6076.639309191388	-0.07629727289984256	4.440968158344262	9.39996779029459	10.78775918178516	154.02821707725525
535	-0.03783649772510356	6150.601373061987	-0.0008421776008996351	4.502892324995506	9.081520433600925	8.02675861949984	134.08257746696472
536	-0.12076996714448485	6084.649787186747	-0.0773084880779854	4.645370827158946	9.438947825379735	8.02675861949984	134.08257746696472
537	3.518668565801911	6314.876342298926	-0.13127845406514996	4.561424127572512	9.302514105440205	8.39881024700879	273.87622904777527
538	0.7269635456782136	6209.856769574158	-0.17065099643161907	4.636253708137998	9.019851673610196	5.340305180287278	75.3701171875
539	5.161824791906953	6263.917926956601	0.017013778695554933	4.5909365562571605	9.415614936833226	nan	75.3701171875
540	3.156459511598757	6054.216299716517	-0.025337854261136807	4.59362748831244	9.05811010330608	8.290327749184865	246.9019558429718
541	0.591752425067483	6036.8678081590415	0.0266347071965069	4.580856155760672	9.0119253057868	5.266382500039002	69.11740756034851
544	1.2600273353465665	6338.031054178443	-0.13969140508765523	4.4806188476692315	8.890325547447388	5.956055917453191	116.93441700935364
545	2.150103968215946	6180.671658829342	-0.08786951653024859	4.690387374030434	9.216297418817806	9.196691002259879	179.65096497535706
546	4.176451117416189	6107.597121401714	0.032702024831006905	4.417390029062659	8.957148607428941	6.208250936250087	314.5849609375
547	4.967014793167447	6210.240806274248	-0.14652018493525823	4.374082253521857	8.776623972161893	5.381447820366067	424.0646026134491
548	7.035705507847405	6043.755304277005	0.010749844210021765	4.3555430671795445	9.3289178189433	nan	424.0646026134491
549	3.4358356637349208	6309.993150757183	0.1788881701233932	4.464681703344537	9.09484352958273	nan	424.0646026134491
550	0.2129452799563305	6111.825612133653	-0.023866420949574432	4.40733947114839	9.19666505647295	1.6827118379863493	29.108466625213623
551	4.372856080703794	6025.0998848333675	0.17313334372583217	4.3878024269104845	8.850831131688127	nan	29.108466625213623
552	4.425669713112116	6149.3200999950195	-0.010898902229388087	4.422487530321811	8.883922188140158	5.379675284454471	390.5869023799896
553	2.767187758913866	5973.459193930105	-0.16857894284579958	4.4081908639567216	9.001965620435787	9.680801008077392	219.19219636917114
554	0.03441621789656413	6034.497600558064	0.12547876891127768	4.5238087591619855	8.968653645545999	nan	219.19219636917114
555	2.573498033578186	6307.040187022029	-0.17058110922847827	4.431806299610344	9.13642073101235	8.336298737422624	204.54830956459045
556	3.286954828525415	6203.388402877261	0.04971699761531326	4.291883927299713	9.09933485245467	6.7036469583979095	256.03333568573
557	8.058367507348075	6285.90247592695	0.18146755951010152	4.542707903466363	9.64348502760964	nan	256.03333568573
558	2.1069733753113873	6277.415962705952	0.08273682386002335	4.331155317445229	9.063550333298833	nan	256.03333568573
559	3.7851659089275835	6304.445596096169	-0.019866025714298595	4.3206546101578525	8.76020723311322	nan	256.03333568573
560	3.887081997986214	6348.736015016603	-0.0024861456451483743	4.62094044937866	8.922975645060918	nan	256.03333568573
561	3.411079837014111	6240.407734949036	-0.02927158644932675	4.535631618001355	9.136016699679537	7.176780915613362	267.1002576351166
562	1.3020874506648656	6098.422725256852	-0.09132020771258528	4.311435270159914	8.890159641611017	7.590979268971411	116.56964540481567
563	-0.6264019859471284	5875.284026078957	0.07841802047552554	4.2064559869866	9.39351191069223	7.590979268971411	116.56964540481567
564	3.691104236674483	6115.634426546301	0.0005815218510122101	4.314796110081947	8.918205746372225	6.565023154103117	286.4460492134094
565	4.985585572712371	6131.188443159202	0.1260516867434089	4.399337805253069	9.045487670356069	nan	286.4460492134094
566	2.494499383253921	6047.460689525937	0.06577670358134002	4.376911591931767	9.287903391152266	9.453678195203034	209.93827772140503
567	2.606832843648283	6142.285231403285	0.20088509529659918	4.390182945825873	9.267001297197105	nan	209.93827772140503
568	1.5842246363927828	6100.112968336144	0.017419148743525847	4.323180589783869	9.256311840418988	8.880464866309286	135.75707936286926
569	4.394747875937362	6168.162331177945	0.03322690684790964	4.449405916143713	9.38691768768946	nan	135.75707936286926
570	2.7874866955903803	6076.500558770317	-0.06615639914724498	4.540123586079231	8.78127913835335	6.907203456583029	222.36298727989197
571	1.5176916073519515	6117.202378366868	-0.0009743234008889844	4.608653359598932	8.959388429671582	7.447095617541118	136.2383623123169
572	3.2298976397663135	5965.506622014111	0.05974735668599981	4.358518667725118	9.017043873626713	7.985721017384798	257.24642539024353
573	5.622246221784963	6072.693990217618	0.11828016975572864	4.45279752782084	9.101058665073896	nan	257.24642539024353
574	0.7414583521382587	6169.138043732267	0.12303910352593558	4.372208967426724	9.117817995285565	nan	257.24642539024353
575	4.391803341977164	6037.7405893298655	0.050974465412474745	4.418984550155969	8.772917852683628	5.677902376254295	326.69134402275085
576	-2.127761257794385	6362.428502128624	0.05461519773491794	4.365518741271363	9.10943376985511	5.677902376254295	326.69134402275085
577	5.818851452462548	6025.311110663978	0.09710424553147418	4.660363171450299	8.829418082034262	nan	326.69134402275085
578	-0.9501368924235458	6244.635350554499	-0.053966813840371955	4.6311891850560105	8.992462637668032	nan	326.69134402275085
579	2.0845326512268683	6167.216629437276	-0.024319294445151213	4.213752263350384	9.275660439018026	9.175397679280627	176.052672624588
580	3.664265058764253	5988.724055031655	-0.014249157707839313	4.19762354725389	9.056619758412504	8.458295172324851	282.2628524303436
581	2.410793363252759	6183.991121870448	-0.045730758703732485	4.52824843970058	9.263470626856385	9.152877600015534	196.10276794433594
582	3.280196969714862	6157.4057844722865	0.15518819983388432	4.559337868554872	8.869088387523147	nan	196.10276794433594
583	2.161743552122412	6269.497925121864	0.020051066023536825	4.333962003803105	8.970706329593815	6.467229389224846	189.96243619918823
584	3.8757995359309936	6219.731106879687	0.1541974559154842	4.385972416607183	8.863833108890596	nan	189.96243619918823
585	2.058994111382726	6202.7660703826705	0.052487905269653946	4.387253888005453	9.248782869628648	8.15389418324567	186.40926504135132
586	3.14180337663864	6082.315141314395	0.04743962356767188	4.508174238781813	8.877154581185525	6.539166288943992	261.1384651660919
587	2.157178058438954	6165.7249031718475	-0.15989112036957326	4.473057797090734	9.457981749126702	11.429496542419672	180.07392239570618
588	2.60510468925113	6223.931660132045	0.06274684628058781	4.342489054782075	8.791891131576879	nan	180.07392239570618
589	1.2376699724153974	6063.253363313666	0.012915503073013455	4.353310286503593	9.100957547614332	7.945617373245077	110.3524751663208
590	7.990685088974518	6298.821711978358	0.08695131369446235	4.470959274133507	9.181907672390846	nan	110.3524751663208
591	1.966071475418227	6051.7327810957	0.05183993729579414	4.347070108309264	8.656003065249534	5.994087319669504	169.5207896232605
592	1.5496889498734308	6238.5180794183425	-0.03874616852835647	4.359083663923273	8.935082562924762	6.817914865095422	139.19144248962402
593	2.4537392675251093	6012.643068267518	0.12319773270012484	4.5633981014149905	8.843456812167476	6.580099395679337	195.16935539245605
594	3.3228067152003447	6362.830231482897	0.1971713383966372	4.5641584882230255	9.123193698512157	nan	195.16935539245605
595	2.7585332474828053	6169.95371614466	0.1479558106872473	4.2586324195475225	9.194306735202748	nan	195.16935539245605
596	0.9685058222700622	6117.031395642048	-0.022400939875122358	4.3405386637618975	9.225107014813467	7.116287177662926	92.0223138332367
597	5.88530964148719	6171.273998538196	0.11090602153831668	4.50183750538734	9.009411531272665	nan	92.0223138332367
598	-0.4898268480103525	6016.939372595084	0.14425606379668737	4.1904793805443115	9.155250982750117	nan	92.0223138332367
599	2.933230634037724	6166.398147838448	-0.032274600842108085	4.507471761112552	9.200914516294564	8.570626442692893	232.58800292015076
601	4.687216059871346	6274.844491543094	-0.10988054373749409	4.440223279432295	9.143974180477668	nan	186.1498532295227
602	5.49412156545114	6145.6654239352565	-0.04033509963331489	4.4807042216723465	9.053875335434316	nan	186.1498532295227
603	0.9870237500738177	6153.06811342011	0.049471657141064045	4.3804050691560406	9.33546893290114	6.653581431420774	97.40416240692139
604	2.53860823046439	6102.4133133002015	0.19146434386818498	4.33743211905272	9.185383339103838	nan	97.40416240692139
605	4.774457374401948	6031.207275617141	-0.06343205698767276	4.289052813621112	9.21258588344177	9.075418414613576	358.5901656150818
606	5.506480851999211	6035.451874811465	0.022762909174496325	4.431624576202142	8.828244688735815	5.266382500964993	486.4248628616333
607	0.18999063542020478	6101.839893705691	0.18693295813795346	4.622731134928755	9.133749118174336	nan	486.4248628616333
608	3.2128114887721138	5961.7624991757575	0.04128003904200229	4.328376219809819	9.462726541020363	11.560659278345199	252.08668541908264
609	-2.15205372588489	6242.19090067065	-0.05906209817732981	4.408255302801727	9.047466092766214	11.560659278345199	252.08668541908264
611	0.5728635676378859	6260.378829687893	0.027986304885961703	4.555816584604712	8.834197872922141	nan	165.67577242851257
613	1.1883013196326022	6298.3754524311735	-0.05498681317542717	4.625804934190614	8.993139670861943	5.9181020876707136	114.1519284248352
614	1.7582939231511003	6372.99495527561	-0.13705686261403438	4.594869600455629	9.025841115342166	6.768496276121863	157.06367802619934
615	0.7207895650008382	6183.659241637574	-0.024879566922338177	4.4827377619254865	9.302271865992047	5.266382500027041	83.02968645095825
616	2.6052095934343917	6077.618187797419	-0.025649471456264963	4.8445805996024465	9.151959614541926	8.975308796183324	205.20761370658875
617	3.2276315120716395	6228.654286943061	0.027990912052575277	4.534157218406935	9.311353994005463	7.971904905431149	255.280264377594
618	6.522972801239527	6254.238619954125	-0.1086946311408103	4.494938825468698	9.223166857783323	nan	255.280264377594
619	0.5784568351370929	6248.403088573169	-0.11331756701091703	4.392117907247844	9.429565689990293	4.056741906701769	57.905125856399536
620	0.6160551600556106	6236.996475134664	-0.1783523647125291	4.689641016094655	9.184272031644314	4.550033965354133	61.11830687522888
621	0.41393693162748324	6296.221130379729	-0.19353406380605348	4.491183283941833	9.079548744901963	3.064799315591084	43.924869775772095
622	1.5109844345654395	6362.222567651633	-0.10103105225156381	4.638368300567639	9.101853241262774	6.44934639115057	130.20323729515076
623	0.320297527348105	6334.697033771189	0.029027786555568334	4.474840352334527	9.254955624995375	nan	130.20323729515076
624	1.1258404167930953	6356.455608626895	-0.1251498173866057	4.7951314043884885	8.72439166004367	5.266382542010938	105.14492416381836
626	2.578113980818496	6048.894625790897	-0.34992068665033227	4.492337441303136	8.728944022348504	8.56451276152263	208.3412961959839
627	-0.2334616603660895	6067.3345890062255	-0.03675887361050628	4.497151768323264	8.595035753520515	8.56451276152263	208.3412961959839
628	6.168783770260846	5995.229930169315	-0.10335479840725607	4.50970502596112	8.775090528167356	6.3377293082288055	508.0894663333893
629	3.5471604027198698	6057.993029749876	-0.24040285609045267	4.603683829271197	8.69050634905906	7.354634431516925	276.97885274887085
630	5.1784340710840935	5934.362790778007	-0.24583351600754197	4.563983473867825	8.805339961446585	8.41531903645546	386.1885998249054
631	4.183943412791116	6196.240698858731	0.06923205284234912	4.5885813631341295	8.533198790080812	nan	386.1885998249054
632	1.3706311679529364	5924.242130522994	-0.053421571981837654	4.589946377975411	8.859328411959742	8.230611553914262	133.13666796684265
633	1.8698740996805028	5926.105912382412	-0.04439126053677574	4.638435496258453	8.62940388144952	6.947726745957032	165.13735389709473
634	-1.7873737298130585	6058.015694327025	-0.19531052392706363	4.730351762318698	8.786743545051282	6.947726745957032	165.13735389709473
635	-0.2462844469940526	5876.201220533865	-0.24280160545623825	4.503799908420525	8.946568106403287	6.947726745957032	165.13735389709473
636	1.5339085562947992	5951.563028283015	-0.30238869776505795	4.6640517124027445	9.106196009221438	11.203488369919318	142.75926399230957
637	2.665857565104707	6158.750177408504	-0.2177330076640001	4.6464533770703	8.65852670893455	6.749547437959176	216.49367141723633
638	1.415190931071213	6101.545186843754	-0.14380009494303583	4.600219213904783	8.442174468748053	5.850429666816401	132.32663941383362
640	4.693028617203681	6174.530801256418	0.013479765718950737	4.463126467349831	8.682369964564252	nan	170.37658619880676
641	1.5677001914691013	6095.6863598782165	0.007032806412233854	4.644744202594341	8.784461966006663	6.702296864314295	143.90363192558289
642	1.2896070520764944	6114.898431274268	-0.09550454479246735	4.59045125440125	9.157650792755133	8.497413754464258	120.00651717185974
643	4.055347217557676	5967.424145255322	-0.0539002226887858	4.676557710531715	9.530505596232459	12.8566776879902	310.8782711029053
644	2.882012106881238	5977.090376166844	-0.16571549253934062	4.6035791027710165	8.612793120308238	7.076824143976041	230.35367631912231
645	0.9035828731098903	6167.322432268574	-0.024982661558710276	4.569147014911507	9.274707015404386	6.345938080927834	97.24431252479553
646	1.734610313965068	6294.310876326626	-0.23356392356531547	4.5010128287295235	8.73007748120474	6.70012873067751	151.58718466758728
647	1.8646264290834371	6181.198068992268	-0.12224894242511726	4.563158417779653	9.057379501848798	8.44160765739925	161.8652102947235
648	3.2638713078851094	6138.331005547502	0.12278470690616837	4.602566517767892	8.70049630429078	nan	161.8652102947235
649	1.2706684098383654	6121.022538456425	-0.08446720479484596	4.780658757913962	8.74397865835671	6.764495913160129	113.17418193817139
650	0.16326800398473296	6064.967254922234	-0.05414358396770457	4.551087209734233	9.058568232312695	1.2805918692824299	25.126950979232788
651	1.8121556989018504	6238.414300815095	0.055525422372348615	4.583881648781624	8.84980160802941	nan	25.126950979232788
652	6.349704217278816	5953.3723581806025	0.1047457925889304	4.625378506830466	8.590688400327526	nan	25.126950979232788
653	0.14408815225636373	5975.768659449853	-0.19130239420716222	4.6206368324400415	9.178184015201365	1.297393567486639	20.207395315170288
654	-1.0951358592203584	6143.899506720973	0.2547283287604217	4.542329436323119	9.119108969578592	1.297393567486639	20.207395315170288
656	7.077606063657027	6166.279500927358	-0.19510697090727286	4.841777780160037	8.924649154526636	nan	168.45510697364807
657	3.3821608826098943	6257.1182854758845	-0.013169544860202165	4.84843321411151	8.615390594431169	5.2663826644989395	316.51043939590454
659	3.931002387059414	5930.793553847183	-0.4720514866613116	4.884358468827444	9.07086906777777	12.745938246912473	297.95666456222534
660	0.9647853879622947	5919.449723078834	-0.38843872792611	4.783412211548163	8.52270768451869	7.951854203552006	98.37685227394104
661	1.046580924720209	6096.764446304533	-0.18918642512071138	4.697904116743801	8.64062249249272	6.775195333110826	99.58587861061096
663	1.650692725249022	5931.216345209907	-0.29111167831618834	4.799611060253257	8.631825320230382	8.330663806619599	141.38076949119568
664	3.8531668966017323	5970.003798183308	0.0848639457061878	4.799321351147515	8.754859064949189	6.088828777216447	301.0184226036072
665	1.4700580070043974	5932.081455143908	-0.19590924382543326	4.754128633718978	8.988082426177913	9.854582172467008	126.93411993980408
666	1.7335868183122143	6077.043428597886	-0.4725505614940917	4.779050010126231	8.332162541230915	6.87210213953151	149.26493191719055
668	3.4277983653469444	5932.198243405612	-0.26730166405292927	4.539954408515859	8.349958959147894	6.332781340895959	298.7146611213684
669	7.004894434215286	5821.330228857683	-0.21680298891548316	4.8062272376706625	8.873063003442562	8.984660165188702	514.7657759189606
670	1.7734165347968436	5991.842933097997	-0.2362163265611308	4.589979499758755	8.916021031708413	9.510878780518182	156.1105682849884
