Iteration_step	age	teff_primary	feh	Wdisk	logQ	current_spin	intial_orbital_period	final_orbital_period	primary_mass	secondary_mass	primary_envelope_angmom	primary_core_envelope	secondary_ennvelope_angmom	secondary_core_envelope
3519	4.41482037260279	5717.359414098581	0.04161796295583074	4.247417669986161	8.762715894825327	7.766821448452326	5.313722899760301	5.266383208758261	1.008584570389942	0.791261124664234	0.008423980882256607	0.05226151404578701	0.00784415484431241	0.020516102510412176
3523	5.2583289306262	5620.030910583588	-0.06454992604105358	4.388242980717148	8.623726501051484	7.96140558990917	5.32981391797399	5.266381535812388	0.9325253219495259	0.7419993810518596	0.007878480867819419	0.04196977720472522	0.0068895383865656525	0.018169484439531123
3532	3.360427997863594	5508.829136433727	-0.045202188242190355	4.4254180976782855	8.506408122524782	7.904040765458785	5.310502896064634	5.266381999028692	0.9251457092361639	0.7356709889192354	0.008383189763550854	0.040808066360620135	0.007370361533174977	0.0189254151339009
3536	5.707964572954393	5575.800576169983	0.043242753254830665	4.521903397924229	8.696022828671257	7.912917355851635	5.331369402113292	5.266381728130039	0.9611474194705403	0.7642832572398778	0.00954058684757359	0.045588318906529264	0.007905863567191232	0.01913378652747642
3549	7.339504172452015	5603.126076717661	-0.023861180495537482	4.605268413982035	8.652902084676317	7.619437849855676	5.358596652581029	5.266382499597927	0.9309787649012691	0.7440328785683274	0.009357122365518812	0.04430017892514448	0.007326717949305501	0.018248286195428974
3558	5.3285123592311585	5821.992587858398	-0.1378757411405942	4.417852949354592	8.56039358487139	6.913647694894761	5.350758348856362	5.266381950853982	0.9562905917837775	0.7525306949930185	0.007089285621334264	0.05185041563731004	0.006786660282452214	0.02023442125287247
3560	4.502228770875854	5658.7835854019	-0.09241426709162828	4.552296856730122	8.51613744014123	7.397233614842013	5.333525006946338	5.266382145891104	0.9369211130625088	0.7428089333919043	0.007829850614423324	0.04549623662594669	0.007193589544620781	0.01970116549849573
3562	5.3426679772576495	5649.234828279953	-0.030420011366991954	4.436096377909239	8.627227806716908	7.6046819477709455	5.335413294060162	5.266382453919038	0.952860252201748	0.7558513294887812	0.008531027701198476	0.046454033528644086	0.0074300790576239135	0.019413005402275425
3573	5.955127163449631	5637.129608679369	-0.11342257306009601	4.4492812164964874	8.567209146705313	7.7113125619845695	5.346453545714227	5.266383414734579	0.9137945329356989	0.7289568499938119	0.007700359230778864	0.04143437717893816	0.006624569711894713	0.017884552451720454
3601	7.442269823822292	5638.640937880941	-0.11316984273008683	4.593189276509407	8.61405907919023	7.733746656071818	5.360793159435454	5.2663825000533375	0.9048703223170199	0.7244107056310373	0.008040573223905766	0.04079579324839432	0.006480065723883854	0.01704869941787246
3613	7.8197169482046185	5874.5074818108915	-0.15479917061612353	4.463303615858272	8.804784713310507	7.297559040456274	5.3525182450795326	5.266382501076493	0.9495758335472394	0.7463967949548765	0.007264371994031532	0.04944668066685658	0.005693786643358598	0.0167123629704452
3617	7.1138662821194725	5892.21325236617	-0.12273029172974653	4.4519182675304805	8.948776764495012	8.017441059064943	5.325575627958405	5.266383738303147	0.9720916251454497	0.7605741145493041	0.006526691110594718	0.0474212086627749	0.00540712670154718	0.015975549291810588
3643	6.0650698515535355	6029.722279669659	-0.05807844851319244	4.470647177839396	9.165213796606603	7.730475912024223	5.310479241075112	5.266382607193099	1.0597989779081263	0.8050718942350255	0.005756346740432764	0.06293862874610592	0.005385441860519981	0.016764723364009616
3668	3.4593037258874064	6082.413360964208	-0.1028168943659184	4.516802417589965	8.948662558909277	7.847376500048553	5.294796601358298	5.266382589162694	1.0623112254270164	0.811934082226192	0.0037040655126984365	0.05819421822676005	0.005808968964459333	0.019668666106039144
3670	4.35961562702983	6061.132353874029	-0.076121291089082	4.486259185981867	8.9319675072349	7.297609769126836	5.309198073621113	5.2663822619529554	1.0625077130412364	0.8123830668209153	0.004451423577067484	0.06380116238317379	0.00618115062291239	0.020259239109924086
3709	5.737407775879241	6057.234946821636	-0.10756786846477512	4.523502399592764	9.060971537613387	7.592411361002224	5.313427363063965	5.266383697820958	1.0415273931469948	0.7960688339464603	0.005014682424177348	0.05962827125586474	0.005329683903993061	0.017326701618994408
3722	4.26031693116261	6058.923110393901	-0.06765535090141246	4.488561807161036	8.93548603785393	7.314466137998786	5.307842391492443	5.266382952839943	1.0665278288814288	0.8150831905735191	0.004455091854330861	0.06420088109617017	0.006259580488476049	0.02042671350430246
3723	2.6758962318699977	6093.88744417515	-0.15401956544529566	4.410550013513137	8.850429768854942	7.807379228895052	5.2887456311988155	5.266381663864062	1.0487219457132853	0.8021747925454441	0.003390860479665921	0.055687687241670246	0.0056620177380917415	0.020026018186081993
3727	3.1075940607530925	6124.831272726798	-0.08524494531847636	4.469262328599654	8.92609916951859	7.4443022677376325	5.293728459150162	5.266382593143514	1.0871018830268318	0.8263796551994794	0.003405873913904165	0.06444545327374776	0.006136909869527471	0.0213714644930528
3734	4.165153793466091	6119.517993283068	-0.09068720993895268	4.491401755316499	9.03764268067437	7.678241892736499	5.299985165731975	5.266382053924133	1.0766221765222908	0.8186843304274323	0.003498179896375706	0.06231827329684074	0.005629897026803365	0.01924057418922209
3741	4.264886359460485	6214.545690025562	-0.13322398954590664	4.541891479575089	9.165000293565768	7.923753817403304	5.294998768326902	5.2663820817701135	1.0900160831815913	0.821324358196147	0.002483859180218128	0.061804294376694234	0.004828840358361799	0.017804621996864795
3744	2.700397339290025	6151.180067962632	-0.08455559945177266	4.413899362983452	8.98218069864155	7.77697119578787	5.285860886616384	5.266382525196915	1.0989709393063376	0.8332708070691067	0.0029372378592210256	0.06275053177249068	0.005884818849949895	0.021048563653684245
3746	4.155141835388919	5991.489730915441	-0.05225403943712837	4.456443128510334	8.932225430242044	7.727998019853092	5.303537578849257	5.266382778789464	1.0520036460870315	0.8089449869232906	0.005028261097254218	0.05862623975859735	0.006328133476934855	0.01977128108904652
3758	7.075168882930345	5972.6529763738245	-0.0418735652952972	4.393735833882969	9.233800773734187	7.789627812099213	5.3133069500076555	5.266383156836537	1.0483261224448177	0.7965198825619143	0.006391777413597826	0.06410283030019238	0.0052267631225920595	0.015433504172316481
