Step	Time_elapsed
1	0.0
2	1582658436.9567559
3	1460.4728696346283
4	2332.0153534412384
5	2882.965570449829
6	1679.9212787151337
7	2951.793387413025
8	1610.11186337471
9	1739.2492098808289
10	1269.04580950737
11	1582.472534418106
12	3585.702572584152
13	2035.5912885665894
14	1989.4643831253052
15	2347.1296260356903
16	1477.1406466960907
17	995.7331910133362
18	1302.4747049808502
19	4169.976967573166
20	3204.590563774109
21	2747.8835163116455
22	2652.2932438850403
23	1900.0465967655182
24	1480.94060921669
25	1214.6149282455444
26	3533.0075392723083
27	1883.3357388973236
28	1211.5776002407074
29	1262.0013678073883
30	1262.0013678073883
31	1833.422085762024
32	1217.5583357810974
33	1499.9971370697021
34	1408.6684591770172
35	2158.7854290008545
36	3907.5032572746277
37	4267.772274971008
38	3098.156344652176
39	2784.4654457569122
40	2216.9927401542664
41	1158.641520500183
42	1213.5910966396332
43	908.0004398822784
44	1065.6745841503143
45	1724.7015936374664
46	680.6081821918488
47	818.6290624141693
48	815.9449138641357
49	888.4636287689209
50	2182.9929673671722
51	1127.7926132678986
52	5052.827797174454
53	1964.1321153640747
54	9102.579677820206
55	2477.60640335083
56	2477.60640335083
57	2477.60640335083
58	2477.60640335083
59	1908.682663679123
60	1913.3852562904358
61	1813.9576597213745
62	1534.8727202415466
63	969.0665986537933
64	969.0665986537933
65	969.0665986537933
66	734.059983253479
67	2607.8863208293915
68	1553.4085392951965
69	1496.8328123092651
70	1136.0077767372131
71	1676.3981280326843
72	1225.6777338981628
73	1641.8673510551453
74	928.6206247806549
75	810.7156026363373
76	891.3926293849945
77	1579.8030552864075
78	822.583505153656
79	856.6818246841431
80	1315.5025346279144
81	558.7748732566833
82	589.4620625972748
83	600.7712600231171
84	1091.5360491275787
85	763.9874110221863
86	828.8948724269867
87	1109.8993062973022
88	582.0416576862335
89	612.4450840950012
90	2250.094658613205
91	542.5861172676086
92	606.5113496780396
93	225.33521485328674
94	241.90789651870728
95	527.1475360393524
96	2159.868935108185
97	3467.1616888046265
98	1519.8615765571594
