Iteration_step	Porb	eccentricity	Wdisk	logQ	primary_mass	age	feh	secondary_mass	posterior_probability	acceptance_ratio	inital_orbital_period	initial_eccentricity	current_orbital_period	current_eccentricity	current_spin	delta_e	delta_p	bad_solution_flag	gsl_flag	
1	4.321	0.0414	4.1	8.008008008008009	1.0167021828325085	4.3427981942174645	-0.14922773117426946	0.4834418879368578	144.7710332380716	0.0	4.641881805536782	0.06146858432919043	4.326947957632607	0.0510117608252175	4.326947957632607	0.005947957632606915	0.009611760825217502	False	False
5	4.320995313183044	0.03637500172006376	3.343359848735242	7.988218944083434	0.9612930572845125	5.298090371138493	-0.2373307670874762	0.4570948487387857	134.7962764402742	0.9310997747636834	4.694739330955438	0.0441297403605238	4.320995314121763	0.03637500204877274	4.320995314121764	9.387193244947412e-10	3.2870897670456145e-10	False	False
8	4.320995980014122	0.03971141953467211	3.0638506521827864	7.9565275020449615	0.9827067974607753	5.420605391934689	-0.4172982244771918	0.4672770821925986	201.05959711803376	1.4915812396874304	4.7437814794111715	0.05331408181835117	4.320995979770146	0.039711419504872184	4.320995979770146	-2.439763946426865e-10	-2.979992641538587e-11	False	False
10	4.320990868500546	0.030022991488255633	2.912471503045939	7.480354368706986	0.9540560150499755	6.100759134357852	-0.24729313767022726	0.45365363515626334	81.81458121916216	0.4069170653472075	4.839424413230245	0.0537856233746666	4.26324955841765	0.024824435881945044	4.263249558417651	-0.05774131008289629	-0.005198555606310589	False	False
11	4.320986157528018	0.02953454356270733	2.9589262117968596	7.8685662464420485	0.9156004802441643	6.231501985861122	-0.307319040745338	0.4353680283561001	33.55752541721112	0.4101655831656504	4.795446922516846	0.03771804905038875	4.320986156861873	0.029534543544943684	4.320986156861873	-6.661444729161303e-10	-1.7763644721835448e-11	False	False
17	4.320982858468409	0.0322576202400762	1.8836943990556558	7.862518610157643	0.9993745223583419	5.872625881752256	-0.2347174559415883	0.47520258538139154	21.431619993528514	0.6386531702524341	4.800093034822233	0.04850004422608348	4.320982862545518	0.03225762043692889	4.3209828625455176	4.07710931682459e-09	1.9685268692892777e-10	False	False
18	4.320997488634139	0.035043560851759636	1.9022289229291478	8.086953846339567	0.9547327483072996	6.502751463884206	-0.09905880253306193	0.45397542182012096	167.50559395287343	7.815815790101419	4.698869994259909	0.04211139029986419	4.320997486472908	0.03504356088917492	4.328313325250215	-2.161230305830486e-09	3.741528614709111e-11	False	False
24	4.321011838118154	0.052253195286182996	1.780494598158452	7.980641626770791	1.1287887044239928	5.293851984275762	0.1546066133028202	0.5367390289536086	58.95998227369715	0.35198813891723013	4.702940907442875	0.07988291446476303	4.321011838044107	0.05225319528289003	4.321011838044107	-7.404654667197974e-11	-3.2929631244016377e-12	False	False
28	4.321013299551984	0.049408759791352126	1.396190783030363	7.595090890490621	1.0351853456953743	5.055404275144787	0.07544846212603895	0.49223063187815047	49.33395343942871	0.8367362325588293	4.746349677681953	0.051529391703356006	4.321339831219865	0.028938982314275465	4.321339831219865	0.00032653166788154664	-0.02046977747707666	False	False
31	4.321013437271756	0.044787914953831796	1.2295920271284229	7.735269117409671	1.0253083813131914	5.812382768786515	-0.13594215493263273	0.48753413531442247	69.52341471826924	1.4092406926930914	4.825188400982659	0.10455061477179194	4.291090661976791	0.05583881810983282	4.291090661976793	-0.02992277529496512	0.011050903156001025	False	False
42	4.320998982463947	0.03728188469399315	1.2217296284065864	7.8187069408445	1.002026777751993	6.229288428352485	-0.20892913516338224	0.47646373282107257	186.0506453042257	2.676086122325284	4.847696358950109	0.06187152320405775	4.3209989824883825	0.037281884713129376	4.320998982488384	2.4435564682789845e-11	1.9136227324967336e-11	False	False
47	4.321006120739496	0.03348231013680295	1.7391765817618494	7.654308942489649	0.9378703625490828	5.869200208500081	-0.17097178203478341	0.44595735739208886	110.38346075563551	0.59329791936566	4.849714545685792	0.049869446450504465	4.321006118980861	0.03348231014713021	4.321006118980861	-1.7586350153919739e-09	1.0327259880593687e-11	False	False
51	4.321000630420021	0.028527702241275724	2.2802272160905708	7.814855460984988	0.9442000470149858	7.160407151397643	-0.25027758224753277	0.44896712235562575	108.48509625312158	0.9828020929084975	4.921693267158512	0.04288486922795938	4.321000621593337	0.02852769977231697	4.321000621593337	-8.826683384199896e-09	-2.468958752721573e-09	False	False
53	4.321003120709873	0.025525388040372493	3.1453104950734083	7.802431506875558	0.8748009057259908	8.590386967118473	-0.2555719367529004	0.4159678306727086	92.50846935544301	0.852729753215121	4.968399333061237	0.03525880446215265	4.321003116169352	0.025525388031396715	4.3210031161693525	-4.540521736373648e-09	-8.97577845382358e-12	False	False
