Iteration_step	Porb	eccentricity	Wdisk	logQ	primary_mass	age	feh	secondary_mass	posterior_probability	acceptance_ratio	inital_orbital_period	initial_eccentricity	current_orbital_period	current_eccentricity	current_spin	delta_e	delta_p	bad_solution_flag	gsl_flag	
2	8.928949892052255	0.023024192020786927	4.56806599061544	7.786788177247196	0.8358683830466176	4.706332306469964	-0.34433388875318494	0.6601688489302185	0.0	0.0	8.97134441905537	0.023282359107203277	8.92894989205014	0.023024192020885723	10.602574144553795	-2.1156409957256983e-12	9.879597140383112e-14	False	False
3	8.929018324471436	0.023165849861344498	3.8501041395716675	7.641848586721301	0.8520847672112248	5.36629794756175	-0.2230951420321911	0.6729765491434253	1.072129843280629	0.29109576673994336	9.004136692021524	0.023619960611041314	8.929018324478063	0.023165849862040563	9.061919123217042	6.6275873678023345e-12	6.960647336295978e-13	False	False
4	8.929098473316339	0.009010164497332022	4.0617787691897345	7.8164490220538445	0.8865622955244113	4.053088364368075	-0.37740960054468875	0.70020690100518	0.3544068916861764	0.09622560785886443	8.968081602403336	0.009106178940947824	8.929098473324931	0.00901016449815281	9.657666059219075	8.592238032179011e-12	8.207878821053782e-13	False	False
5	8.929018736616797	0.026784654360511626	3.165044219834611	8.140437971463601	0.8664784254428726	4.109031235900311	-0.37110733411279584	0.6843446604147807	0.5841822411050958	0.15861229724750336	8.946649221402543	0.026912668412258586	8.929018736609542	0.02678465436093255	13.10657519450361	-7.254641332110623e-12	4.2092371255186833e-13	False	False
6	8.928937112048317	0.03946611178790192	4.1270579166234755	8.155563778948896	0.8182219953596082	3.8017760320771465	-0.424376112239992	0.6462317319350185	0.0014931722052100593	0.0004054136825632821	8.941689861310635	0.039600738829025386	8.92893711204734	0.0394661117876723	14.985289707124023	-9.769962616701378e-13	-2.29621877068098e-13	False	False
8	8.92882033551379	0.014354501741934651	3.9100922663466466	8.083864981928624	0.8716954617395148	3.855504085978011	-0.355752580314243	0.6884650756818688	0.05796214942242874	0.024814055494017898	8.94719781193747	0.014427256706192207	8.928820335514295	0.014354501742228276	12.507754959680609	5.062616992290714e-13	2.936244997142623e-13	False	False
9	8.928961077422846	0.029570464618861515	4.453792172591626	9.008602708438854	0.8310158401262957	5.247774875453047	-0.44167368375436367	0.6563363105317483	2.2245936249462056e-37	9.52366159832113e-38	8.931885588442167	0.02959240001041836	8.928961077415169	0.02957046461881838	26.200457376609297	-7.677414259887883e-12	-4.3135633953639285e-14	False	False
11	8.928994078801571	0.03604261739216279	3.8166754917497294	7.426382492212649	0.8466516288792061	1.519336376226026	-0.27301514729200616	0.668685456488797	0.24354978182024067	0.2371701363971282	8.943206830011267	0.03625942727609235	8.928994078796595	0.036042617391742686	8.928994078796597	-4.9755755071601016e-12	-4.2010145362425533e-13	False	False
12	8.929036351066364	0.02825720396095805	4.487329723300956	8.616157831718985	0.8647141420456993	1.3390896441705369	-0.16836290438208823	0.6829512293876933	0.008986251303327393	0.008750861657031078	8.92960259173355	0.028266220521974195	8.929036351011998	0.028257203958621992	14.814928812248127	-5.4365401069844665e-11	-2.3360584300302634e-12	False	False
13	8.929220739914598	0.010249780915900168	4.133900684889418	7.5878573695301945	0.9151989490039466	2.5859820278026286	-0.2774634271352108	0.722824129923317	0.0041199685770711425	0.004012048387286375	8.958965940523992	0.010363160447168635	8.92922073987046	0.010249780917554633	8.929220739870463	-4.4137138388578023e-11	1.6544647596372641e-12	False	False
14	8.92904766066061	0.027270451368407604	4.586997962481972	8.105993243500112	0.9669040920692131	2.0644491262931575	-0.0862783389427772	0.7636608519162644	0.0	0.0	8.936633829962622	0.0273461084873737	8.929047659581746	0.027270451351469892	11.041041403320897	-1.0788632209823845e-09	-1.6937711649900322e-11	False	False
16	8.929089393713934	0.03133528685880305	3.2866114614918907	9.111426888878011	0.8877329165552743	3.121763390973417	-0.2082631567670301	0.7011314574953555	1.4584166557130582e-21	1.2446828553479636e-21	8.930405779867588	0.03134704054811374	8.929089393665757	0.031335286860338395	22.396053164372	-4.817657384137419e-11	1.5353412985419368e-12	False	False
17	8.929113123708778	0.022630482780986904	3.932878245638209	8.975725756091158	0.86401907454501	2.323713312393735	-0.26570414157968447	0.6824022650756488	2.927332568874377e-14	2.4983262815235726e-14	8.930112136421902	0.0226376425560566	8.929113123702336	0.022630482780956297	20.161695257106157	-6.441069899665308e-12	-3.0607461010134784e-14	False	False
18	8.929230136823392	0.01111367921191712	3.572944648471057	7.060504269129009	0.9163623868452232	3.393248604574823	-0.22306029398980462	0.7237430131303573	0.0034045175607015973	0.002905578883741218	8.971001376312454	0.0117635519741907	8.929230136843318	0.011113679211816104	8.929230136843318	1.992539466755261e-11	-1.0101641745308143e-13	False	False
19	8.929153648212857	0.00746708626505564	3.536457184733474	8.18522572928415	0.9615687913833655	2.1162397728096405	-0.16181390913858784	0.759447031434582	0.1012000455647715	0.08636898185540653	8.935837086769126	0.007485088117202163	8.929152804732256	0.0074670829260799374	11.706326589178772	-8.434806009205431e-07	-3.338975702697755e-09	False	False
20	8.929050622097506	-0.003194428374001145	2.940444106903283	7.961752407113404	0.9058263556280779	1.6340750150089236	-0.2132658742353513	0.7154216556750559	0.1012000455647715	0.08636898185540653	8.935837086769126	0.007485088117202163	8.929152804732256	0.0074670829260799374	11.706326589178772	-8.434806009205431e-07	-3.338975702697755e-09	False	False
